PL_Code,Description,Movement_Status,Inventory_Aging_Class,Inventory_Value,Operational_ABC,Source_Universe
45174404,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FR....,Dead Stock,Dead Stock,0.0,C,Operational
45174404,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FR....,Dead Stock,Dead Stock,0.0,C,Operational
45174416,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FRO....,Active,Monitor,926.21,C,Operational
45174416,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FRO....,Active,Monitor,926.21,C,Operational
45174416,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FRO....,Active,Monitor,926.21,C,Operational
45174416,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FRO....,Active,Monitor,926.21,C,Operational
45174416,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FRO....,Active,Monitor,926.21,C,Operational
45174416,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FRO....,Active,Monitor,926.21,C,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Active,267725.47,C,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Active,267725.47,A,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Active,267725.47,A,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Active,267725.47,C,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Active,267725.47,C,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Active,267725.47,C,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Active,267725.47,C,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Active,267725.47,C,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Active,267725.47,C,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Active,267725.47,C,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Active,267725.47,A,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Active,267725.47,C,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Active,267725.47,C,Operational
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,Active,Active,267725.47,B,Operational
50541523,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V /120 AH   TO SPECIFICATION.IRS:S-8....,Slow Moving,Slow Moving,2280080.58,A,Operational
50541523,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V /120 AH   TO SPECIFICATION.IRS:S-8....,Slow Moving,Slow Moving,2280080.58,B,Operational
50541523,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V /120 AH   TO SPECIFICATION.IRS:S-8....,Slow Moving,Slow Moving,2280080.58,C,Operational
50541523,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V /120 AH   TO SPECIFICATION.IRS:S-8....,Slow Moving,Slow Moving,2280080.58,B,Operational
50541523,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V /120 AH   TO SPECIFICATION.IRS:S-8....,Slow Moving,Slow Moving,2280080.58,C,Operational
50541523,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V /120 AH   TO SPECIFICATION.IRS:S-8....,Slow Moving,Slow Moving,2280080.58,B,Operational
50541523,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V /120 AH   TO SPECIFICATION.IRS:S-8....,Slow Moving,Slow Moving,2280080.58,A,Operational
50550081,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V/ 200AH CAPACITY  AT 10 HRS. RATE O....,Slow Moving,Slow Moving,0.0,C,Operational
50550081,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V/ 200AH CAPACITY  AT 10 HRS. RATE O....,Slow Moving,Slow Moving,0.0,A,Operational
50550081,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V/ 200AH CAPACITY  AT 10 HRS. RATE O....,Slow Moving,Slow Moving,0.0,B,Operational
50550081,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V/ 200AH CAPACITY  AT 10 HRS. RATE O....,Slow Moving,Slow Moving,0.0,C,Operational
50550081,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V/ 200AH CAPACITY  AT 10 HRS. RATE O....,Slow Moving,Slow Moving,0.0,C,Operational
50550081,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V/ 200AH CAPACITY  AT 10 HRS. RATE O....,Slow Moving,Slow Moving,0.0,C,Operational
50550081,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V/ 200AH CAPACITY  AT 10 HRS. RATE O....,Slow Moving,Slow Moving,0.0,C,Operational
50550081,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V/ 200AH CAPACITY  AT 10 HRS. RATE O....,Slow Moving,Slow Moving,0.0,C,Operational
50550081,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V/ 200AH CAPACITY  AT 10 HRS. RATE O....,Slow Moving,Slow Moving,0.0,B,Operational
50550081,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V/ 200AH CAPACITY  AT 10 HRS. RATE O....,Slow Moving,Slow Moving,0.0,B,Operational
561195700010,Arrow Plate for Signal,Dead Stock,Dead Stock,2210.0,C,Operational
549005860011,Block Collars,Active,Active,1200.0,C,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,A,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,C,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,C,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,A,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,C,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,C,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,C,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,C,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,A,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,C,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,B,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,C,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,B,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,B,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,B,Operational
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",Active,Monitor,2341985.42,C,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,A,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,A,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,C,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,A,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,C,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,C,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,C,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,C,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,B,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,C,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,B,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,C,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,B,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,B,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,B,Operational
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",Active,Monitor,1320824.06,C,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,A,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,B,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,C,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,A,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,C,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,C,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,C,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,C,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,B,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,C,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,B,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,C,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,B,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,B,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,C,Operational
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",Active,Monitor,2268487.12,C,Operational
56468027,ROUTE LED SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBL....,Active,Monitor,0.0,C,Operational
56468027,ROUTE LED SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBL....,Active,Monitor,0.0,A,Operational
56468027,ROUTE LED SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBL....,Active,Monitor,0.0,B,Operational
56468027,ROUTE LED SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBL....,Active,Monitor,0.0,C,Operational
56468027,ROUTE LED SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBL....,Active,Monitor,0.0,C,Operational
56468027,ROUTE LED SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBL....,Active,Monitor,0.0,C,Operational
56468027,ROUTE LED SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBL....,Active,Monitor,0.0,C,Operational
56468027,ROUTE LED SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBL....,Active,Monitor,0.0,B,Operational
56468027,ROUTE LED SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBL....,Active,Monitor,0.0,C,Operational
56468064,CALLING ON LED SIGNAL LIGHTING UNIT 100VAC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPA....,Slow Moving,Slow Moving,0.0,C,Operational
56468064,CALLING ON LED SIGNAL LIGHTING UNIT 100VAC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPA....,Slow Moving,Slow Moving,0.0,C,Operational
56468064,CALLING ON LED SIGNAL LIGHTING UNIT 100VAC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPA....,Slow Moving,Slow Moving,0.0,C,Operational
56468064,CALLING ON LED SIGNAL LIGHTING UNIT 100VAC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPA....,Slow Moving,Slow Moving,0.0,A,Operational
56468064,CALLING ON LED SIGNAL LIGHTING UNIT 100VAC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPA....,Slow Moving,Slow Moving,0.0,B,Operational
56468064,CALLING ON LED SIGNAL LIGHTING UNIT 100VAC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPA....,Slow Moving,Slow Moving,0.0,C,Operational
56468064,CALLING ON LED SIGNAL LIGHTING UNIT 100VAC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPA....,Slow Moving,Slow Moving,0.0,B,Operational
56468064,CALLING ON LED SIGNAL LIGHTING UNIT 100VAC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPA....,Slow Moving,Slow Moving,0.0,C,Operational
56468064,CALLING ON LED SIGNAL LIGHTING UNIT 100VAC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPA....,Slow Moving,Slow Moving,0.0,C,Operational
56468064,CALLING ON LED SIGNAL LIGHTING UNIT 100VAC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPA....,Slow Moving,Slow Moving,0.0,B,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Active,Monitor,0.0,C,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Active,Monitor,0.0,B,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Active,Monitor,0.0,C,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Active,Monitor,0.0,B,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Active,Monitor,0.0,C,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Active,Monitor,0.0,C,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Active,Monitor,0.0,C,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Active,Monitor,0.0,C,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Active,Monitor,0.0,B,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Active,Monitor,0.0,C,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Active,Monitor,0.0,B,Operational
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,Active,Monitor,0.0,B,Operational
560402940010,SCC-1 Card (710A) Digital Axle Counter spares,Dead Stock,Dead Stock,153400.0,C,Operational
560402950014,SCC-2 Card (710A) Digital Axle Counter spares,Dead Stock,Dead Stock,153400.0,C,Operational
560402960019,Relay Drive Card ( CEL Make ) Digital Axle Counter spares,Dead Stock,Dead Stock,184080.0,C,Operational
560402970013,Reset Box ( CEL Make ),Dead Stock,Dead Stock,0.0,C,Operational
47200054,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,Dead Stock,Dead Stock,0.0,C,Operational
47200054,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,Dead Stock,Dead Stock,0.0,C,Operational
560601990012,ISOLATION TRANSFORMER 110V/110V/50VA,Dead Stock,Dead Stock,0.0,C,Operational
565100010052,Isolation Transformer for LED Signal 110v/110v 50 VA,Dead Stock,Dead Stock,0.0,C,Operational
40981381,WIRE Coil PVC COPPER 16/.2MM  Copper/ATC Copper Multi Stand,Active,Active,3775.95,C,Operational
40981381,WIRE Coil PVC COPPER 16/.2MM  Copper/ATC Copper Multi Stand,Active,Active,3775.95,C,Operational
40981381,WIRE Coil PVC COPPER 16/.2MM  Copper/ATC Copper Multi Stand,Active,Active,3775.95,C,Operational
560608500014,Choke B Type,Slow Moving,Slow Moving,0.0,C,Operational
560608500014,Choke B Type,Slow Moving,Slow Moving,0.0,C,Operational
72207413,"DRILL TWIST H.S.S. STRAIGHT SHANK JOBBERS"" 7.2 MM TO IS: 5101/1969, 5099/1983.",Active,Active,92766.6,C,Operational
72207413,"DRILL TWIST H.S.S. STRAIGHT SHANK JOBBERS"" 7.2 MM TO IS: 5101/1969, 5099/1983.",Active,Active,92766.6,C,Operational
72207413,"DRILL TWIST H.S.S. STRAIGHT SHANK JOBBERS"" 7.2 MM TO IS: 5101/1969, 5099/1983.",Active,Active,92766.6,C,Operational
72207413,"DRILL TWIST H.S.S. STRAIGHT SHANK JOBBERS"" 7.2 MM TO IS: 5101/1969, 5099/1983.",Active,Active,92766.6,C,Operational
72207413,"DRILL TWIST H.S.S. STRAIGHT SHANK JOBBERS"" 7.2 MM TO IS: 5101/1969, 5099/1983.",Active,Active,92766.6,C,Operational
72207413,"DRILL TWIST H.S.S. STRAIGHT SHANK JOBBERS"" 7.2 MM TO IS: 5101/1969, 5099/1983.",Active,Active,92766.6,C,Operational
562100250017,SM's Slide 2 Way,Active,Monitor,0.0,C,Operational
539807340013,"Track Feed Resistance ( 0-30 Ohms)Tapping at 2,4,8,16 Ohms",Slow Moving,Slow Moving,0.0,C,Operational
539807350018,Track Feed Battery Charger 110V/10AMPS,Dead Stock,Dead Stock,0.0,C,Operational
539812600017,MAINTAINER HEAD LAMP,Active,Active,21608.0,C,Operational
539812600017,MAINTAINER HEAD LAMP,Active,Active,21608.0,C,Operational
56060002,"NYLON INSULATED RAILJOINT 52 KG TO SPECIFICATION IRS: S-40/84, DRAWING NO.SA-22101 (ALT-6)....",Active,Monitor,57200.0,C,Operational
56060002,"NYLON INSULATED RAILJOINT 52 KG TO SPECIFICATION IRS: S-40/84, DRAWING NO.SA-22101 (ALT-6)....",Active,Monitor,57200.0,C,Operational
56060002,"NYLON INSULATED RAILJOINT 52 KG TO SPECIFICATION IRS: S-40/84, DRAWING NO.SA-22101 (ALT-6)....",Active,Monitor,57200.0,C,Operational
565099930018,Rod Joint Insulation For LC Whether,Slow Moving,Slow Moving,2325.0,C,Operational
565198330017,INVERTER 24VDC/110VAC/500VA,Dead Stock,Dead Stock,0.0,C,Operational
564680680045,CLS unit 3 Aspect ( MILD STEEL ),Dead Stock,Dead Stock,0.0,C,Operational
564700020010,Calling On Aspect  Unit ( HOOD ASSEMBLY ),Dead Stock,Dead Stock,0.0,C,Operational
539820960015,Annunciator 8 Way,Slow Moving,Slow Moving,0.0,C,Operational
565010000010,Rail Joint Insulation 60 KG (RJ ),Active,Monitor,45878.4,C,Operational
565010000010,Rail Joint Insulation 60 KG (RJ ),Active,Monitor,45878.4,C,Operational
565010000010,Rail Joint Insulation 60 KG (RJ ),Active,Monitor,45878.4,C,Operational
565010000010,Rail Joint Insulation 60 KG (RJ ),Active,Monitor,45878.4,C,Operational
565010000010,Rail Joint Insulation 60 KG (RJ ),Active,Monitor,45878.4,C,Operational
565010000010,Rail Joint Insulation 60 KG (RJ ),Active,Monitor,45878.4,C,Operational
565010000010,Rail Joint Insulation 60 KG (RJ ),Active,Monitor,45878.4,C,Operational
565010000010,Rail Joint Insulation 60 KG (RJ ),Active,Monitor,45878.4,C,Operational
565010000010,Rail Joint Insulation 60 KG (RJ ),Active,Monitor,45878.4,C,Operational
565010000010,Rail Joint Insulation 60 KG (RJ ),Active,Monitor,45878.4,C,Operational
565010000010,Rail Joint Insulation 60 KG (RJ ),Active,Monitor,45878.4,C,Operational
567900830011,Solar Panel 12V/35Watts,Active,Monitor,0.0,C,Operational
539807370017,Road Warning LED RED ( RWS ),Active,Active,0.0,C,Operational
539807380011,Road Warning LED Yellow ( RWS ),Active,Monitor,0.0,C,Operational
567900840016,Road Warning Amplifier ( Digital Voice Annunciating System ),Dead Stock,Dead Stock,0.0,C,Operational
567900850010,Driver Unit With Horn  (ONE SET CONSIST OF DRIVER UNIT 2 NOS  & HORN 2 NOS),Slow Moving,Slow Moving,2240.0,C,Operational
565010000010,Electric Key Transmitter (EKT),Active,Active,22692.0,C,Operational
565010000010,Electric Key Transmitter (EKT),Active,Active,22692.0,C,Operational
565010000010,Electric Key Transmitter (EKT),Active,Active,22692.0,C,Operational
565010000010,Electric Key Transmitter (EKT),Active,Active,22692.0,C,Operational
565010000010,Electric Key Transmitter (EKT),Active,Active,22692.0,C,Operational
565010000010,Electric Key Transmitter (EKT),Active,Active,22692.0,C,Operational
565010000010,Electric Key Transmitter (EKT),Active,Active,22692.0,C,Operational
565010000010,Electric Key Transmitter (EKT),Active,Active,22692.0,C,Operational
565010000010,Electric Key Transmitter (EKT),Active,Active,22692.0,C,Operational
565010000010,Electric Key Transmitter (EKT),Active,Active,22692.0,C,Operational
565010000010,Electric Key Transmitter (EKT),Active,Active,22692.0,C,Operational
50232319,MAGNETIC TELEPHONE WITH ELECTRO DYNAMIC TRANDUCERS CONFIRMING TO RDSO SPECN.NO.IRS-TC-36/9....,Active,Active,0.0,C,Operational
50232319,MAGNETIC TELEPHONE WITH ELECTRO DYNAMIC TRANDUCERS CONFIRMING TO RDSO SPECN.NO.IRS-TC-36/9....,Active,Active,0.0,C,Operational
50232319,MAGNETIC TELEPHONE WITH ELECTRO DYNAMIC TRANDUCERS CONFIRMING TO RDSO SPECN.NO.IRS-TC-36/9....,Active,Active,0.0,A,Operational
50232319,MAGNETIC TELEPHONE WITH ELECTRO DYNAMIC TRANDUCERS CONFIRMING TO RDSO SPECN.NO.IRS-TC-36/9....,Active,Active,0.0,B,Operational
50232319,MAGNETIC TELEPHONE WITH ELECTRO DYNAMIC TRANDUCERS CONFIRMING TO RDSO SPECN.NO.IRS-TC-36/9....,Active,Active,0.0,B,Operational
50232319,MAGNETIC TELEPHONE WITH ELECTRO DYNAMIC TRANDUCERS CONFIRMING TO RDSO SPECN.NO.IRS-TC-36/9....,Active,Active,0.0,B,Operational
567900870010,Panel Knob for Control Panel,Slow Moving,Slow Moving,85117.41,C,Operational
567900880014,Thumb Switch 2 Position,Slow Moving,Slow Moving,15106.74,C,Operational
567900890019,Push Switch For Panel,Active,Monitor,31771.43,C,Operational
567900900013,PPTC Fuse 2 Amps,Slow Moving,Very Slow Moving,9550.0,C,Operational
567900910018,PPTC Fuse 4 Amps,Dead Stock,Dead Stock,0.0,C,Operational
567900920012,PPTC Fuse 6 Amps,Dead Stock,Dead Stock,0.0,C,Operational
567900930017,ND Fuse 2 Amps,Active,Active,59413.0,C,Operational
567900940011,ND Fuse 4 Amps,Active,Monitor,26596.02,C,Operational
56502540,ND Fuse 6Amps capacity,Active,Monitor,21074.7,C,Operational
56502540,ND Fuse 6Amps capacity,Active,Monitor,21074.7,C,Operational
56502540,ND Fuse 6Amps capacity,Active,Monitor,21074.7,C,Operational
56502540,ND Fuse 6Amps capacity,Active,Monitor,21074.7,C,Operational
56502540,ND Fuse 6Amps capacity,Active,Monitor,21074.7,C,Operational
56502540,ND Fuse 6Amps capacity,Active,Monitor,21074.7,B,Operational
56502540,ND Fuse 6Amps capacity,Active,Monitor,21074.7,C,Operational
56502606,ND FUSE 10Amps capacity,Active,Monitor,7586.2,C,Operational
56502606,ND FUSE 10Amps capacity,Active,Monitor,7586.2,C,Operational
56502606,ND FUSE 10Amps capacity,Active,Monitor,7586.2,C,Operational
56502606,ND FUSE 10Amps capacity,Active,Monitor,7586.2,C,Operational
56502606,ND FUSE 10Amps capacity,Active,Monitor,7586.2,C,Operational
56502576,ND FUSE 16Amps capacity,Active,Monitor,26822.95,C,Operational
