PL_Code,Description,Current_Stock,Unit,Unit_Cost,Inventory_Value,Last_Receipt_Date,Last_Issue_Date,Days_Since_Movement,Inventory_Aging_Class,Movement_Status,Inventory_Value_Band,Depot,Operational_ABC,Inventory_Domain,Business_Unit,Division,Snapshot_Date,Pipeline_Version
56220509,ELECTRONIC TIME DELAY DEVICE (120SEC),89.0,Nos.,3007.14,267635.82,31-10-2025,20-05-2026,18,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
563000200179,Point machine 143 mm stroke (IP 67 Type 400V AC IMMUNISED),8.0,Nos.,94935.15,759481.2,07-05-2026,06-05-2026,31,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56301571,ROTARY TYPE  POINT MACHINE110V,0.0,Nos.,80682.2,0.0,19-12-2023,08-01-2026,150,Monitor,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56301704,ROTARY LOCKING TYPE POINT MACHINE GROUND CONNECTION,0.0,Set,19076.69,0.0,19-12-2023,04-03-2024,825,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
563045832781,Ground connection for Electric point machine TWS 220 mm (1 in 8 1/2 Layout),7.0,Set,40713.64,284995.5,29-04-2026,20-03-2026,39,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
563047180150,IRS POINT MACHINE 220MM STROKE WITH ACCESSORIES,6.0,Nos.,100967.0,605802.0,05-05-2026,30-05-2026,8,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
564201910021,CLS ALUMINIUM LENSE HOLDER,0.0,Nos.,72.0,0.0,08-10-2025,08-10-2025,242,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56450217,RELAYS -SPECIAL  TYPE- METAL TO  CARBON -QSPAI- CONFIRMATION SPECN. BRS.933A.,128.0,Nos.,10277.76,1315553.02,05-03-2026,05-06-2026,2,Active,Active,Rs 10 Lakh - 1 Crore,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56450229,"RELAY AC IMMUNE PLUG IN TYPE STYLE QTA2 CONFORMING TO BRS - 939A,BRS.966 (APPENDIX F-21) &....",158.0,Nos.,9076.37,1434066.78,16-05-2026,05-06-2026,2,Active,Active,Rs 10 Lakh - 1 Crore,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56451027,RELAY AC IMMUNE PLUG IN TYPE STYLE QBCA1  CONFORMING TO BRS - 943 IRS.S.34 & IRS.S.23 OR L....,80.0,Nos.,10363.79,829103.52,16-05-2026,05-06-2026,2,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56452032,RELAY QN1 12F/4B PLUG IN TYPE,0.0,Nos.,6310.0,0.0,13-01-2021,25-08-2021,1747,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
564600880036,Double Digit Multi Lamp Route Indicator (LED Type).,0.0,Nos.,48113.32,0.0,25-10-2023,31-10-2023,950,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
564601010013,Supply of 64 Digital stack card SUITABLE FOR EFFTRONICS MAKE RTU,8.0,Nos.,23600.0,188800.0,01-11-2023,12-11-2024,572,Very Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
564601020020,Mother Board suitable for EFFTRONICS make RTU,3.0,Nos.,64900.0,194700.0,01-11-2023,,949,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
564601030024,Processor card SUITABLE FOR EFFTRONICS MAKE RTU,5.0,Nos.,47200.0,236000.0,27-02-2025,22-12-2023,465,Very Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56462050,AC SHUNT SIGNAL (LED) WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. R....,19.0,Nos.,5993.55,113877.47,11-06-2025,16-04-2026,52,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56468027,ROUTE LED SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBL....,42.0,Nos.,5881.38,247017.96,22-11-2025,16-04-2026,52,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",108.0,Nos.,8513.15,919419.66,21-02-2026,07-05-2026,31,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",72.0,Nos.,9774.36,703753.99,21-02-2026,16-04-2026,52,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",49.0,Nos.,8796.37,431021.93,05-03-2026,07-05-2026,31,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56468064,- CALLING ON LED SIGNAL LIGHTING UNIT 100VAC RE-PROFITABLE IN EXISTING CLS HOUSING AND COM....,61.0,Nos.,6919.38,422082.36,27-07-2021,09-05-2026,29,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56500026,APPARATUS CASE GRS TYPE FULL SIZE,1.0,Nos.,48676.44,48676.44,08-04-2026,05-06-2026,2,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
565001130018,CAT6 UTP Cable,0.0,MTR,37.04,0.0,31-08-2024,21-09-2024,624,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56500142,RELAY QNA1 ACI 8F/8B,39.0,Nos.,8301.42,323755.26,17-02-2026,28-04-2026,40,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56500350,BATTERY CHARGER 110V AC 24V DC 30 AMPS TO SPECN.IRS-S-86/2000.WITH AMENDMENT-4 or latest.,1.0,Nos.,36414.86,36414.86,21-02-2026,05-06-2026,2,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56500415,RELAY POLARISED 3 POSITION,8.0,Nos.,30737.0,245896.0,16-05-2026,05-06-2026,2,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56500452,BATTERY CHARGER 230V AC 110V DC 30 AMPS SPECN.No.IRS-S-86/2000 WITH AMENDMENT - 4. OR LATE....,1.0,Nos.,60566.05,60566.05,16-07-2025,20-05-2026,18,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56500464,APPARATUS CASE HALF GRS TYPE,42.0,Nos.,37759.24,1585888.12,11-02-2026,05-06-2026,2,Active,Active,Rs 10 Lakh - 1 Crore,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56501006,PVC INSULATED CABLE FOR RAILWAY SIGNALLING HEAVY DUTY UNDER GROUND UNCREENED ARMOURED WITH....,4211.0,MTR,511.98,2155926.73,04-04-2026,07-05-2026,31,Active,Active,Rs 10 Lakh - 1 Crore,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56501018,PVC INSULATED CABLE FOR RAILWAY SIGNALLING HEAVY DUTY UNSCREENED UNDERGROUND ARMOURED WITH....,1282.0,MTR,643.77,825313.14,24-12-2025,20-11-2025,165,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56502540,FUSE NON DETERIORATING TYPE TO RDSO SPECN NO.78/92 OR LATEST CARTRIDGE TYPE WITH CYLINDRIC....,65.0,Nos.,64.83,4213.63,11-06-2025,17-04-2026,51,Active,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56502576,FUSE NON DETERIORATING TYPE TO RDSO SPECN NO.IRS-S.78/92 CARTRIDGE TYPE WITH CYLINDER CAP ....,178.0,Nos.,64.53,11486.16,16-07-2025,24-01-2026,134,Monitor,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56502606,FUSE NON DETERIORATING TYPE TO RDSO SPECN NO.IRS-S.78/92 OR LATEST CARTRIDGE TYPE WITH CYL....,214.0,Nos.,57.26,12254.28,11-06-2025,06-06-2026,1,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56507069,LAMPS 110 V - 25 Watts 2 PIN TYPE BC TO IS.418/1963 (POSITION LIGHT SIGNAL) (Dimensions of....,0.0,Nos.,10.15,0.0,22-09-2021,25-01-2025,498,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56507641,CHANNEL BOND PIN SINGLE GROOVE 7 mm DIA FOR 4 mm DIA BOND WIRE TO IRS-S-17-75 AND RDSO DRG....,12417.0,Nos.,1.75,21692.5,24-11-2025,05-06-2026,2,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56508116,RELAY QN1 8F/8B PLUG IN TYPE,171.0,Nos.,7644.08,1307138.18,07-05-2026,06-05-2026,31,Active,Active,Rs 10 Lakh - 1 Crore,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56509376,ARA TERMINAL BLOCK (SMALL) M6 PBT MAKE TO DRG  NO.SA.23741A/ALT-4 AND TO SPECN.IRS.S.75/91....,1.0,Nos.,59.76,59.76,06-02-2026,06-02-2026,121,Monitor,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539825320016,LED YELLOW WITH CURRENT REGULATOR,0.0,Nos.,7700.0,0.0,03-05-2021,12-03-2022,1548,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539825330010,LED GREEN WITH CURRENT REGULATOR,0.0,Nos.,8700.0,0.0,03-05-2021,22-02-2025,470,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539832390016,"DC DC converter 24-32V , 5A",0.0,Nos.,17661.0,0.0,27-09-2021,15-11-2021,1665,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539837660010,TRANSFORMER 230/110/500VA,3.0,Nos.,4720.0,14160.0,07-06-2021,01-07-2025,341,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539849070012,COLLAR LINE BLOCK,25.0,Nos.,40.59,1014.63,26-12-2024,23-05-2025,380,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539849140014,RAIL JOINT INSULATION 60 KG COMPLETE SET,13.0,Set,627.05,8151.65,28-06-2021,15-09-2025,265,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539856860010,BELL CONTACT ASSEMBLY FOR SGE BLOCK INSTRUMENT,4.0,Nos.,6955.67,27822.67,31-08-2024,05-06-2026,2,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539863160010,ANNOUNCIATOR 6 WAY,2.0,Nos.,8545.0,17090.0,27-09-2025,28-04-2026,40,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539863170014,ANNOUNCIATOR 10 WAY,4.0,Nos.,10293.0,41172.0,04-01-2025,31-12-2025,158,Monitor,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539863180019,ANNOUNCIATOR 12 WAY,3.0,Nos.,11328.0,33984.0,27-09-2025,26-02-2026,101,Monitor,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539863190013,FRP TYPE ROAD WARNING SIGNAL DIGITAL VOICE ANNOUNCIATOR SYSTEM,0.0,Set,90000.0,0.0,06-08-2021,30-11-2021,1650,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539863860018,ROD JOINT INSULATION,20.0,Set,133.73,2674.66,26-10-2022,06-01-2026,152,Monitor,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539863930010,MONO BLOCK BATTERY 12V/130AH,0.0,Nos.,8750.0,0.0,20-08-2021,11-10-2021,1700,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539868290125,UFSBI BLOCK INSRTUMENT WITH OUT QN1 RELAYS,3.0,Nos.,868696.0,2606088.0,05-07-2024,21-08-2025,290,Slow Moving,Slow Moving,Rs 10 Lakh - 1 Crore,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539868320014,CIRCUIT CONTROLLER 4WAY/8WAY,0.0,Nos.,1300.0,0.0,02-09-2021,22-09-2021,1719,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539869590116,1 KVA on line UPS FOR E-TSR,0.0,Nos.,42024.52,0.0,20-01-2025,17-02-2025,475,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539870270018,INSULATION FOR ROD JOINT,0.0,Set,107.0,0.0,15-09-2021,25-01-2024,864,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539871230016,BLOCK INSTRUMENT SGE (OVER HAULED),0.0,Nos.,56125.0,0.0,06-06-2024,18-06-2024,719,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539871240010,TRANSFORMER 230/110/2KVA,0.0,Nos.,10384.0,0.0,22-09-2021,16-06-2025,356,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539871530012,DC-DC CONVERTER WITH CABINET,0.0,Nos.,137047.56,0.0,27-09-2021,27-09-2021,1714,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539872270010,LED LAMP FOR LOCATION,66.0,Nos.,1100.0,72600.0,05-10-2021,09-05-2024,759,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539873260012,COVER ASSEMBLY KEY BOX ASSEMBLY AND OIL FILTER FOR IRS POINT MACHINE,0.0,Nos.,4108.0,0.0,14-02-2024,05-05-2025,398,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539874770010,CABLE 60 CORE X 1SQ.MM COPPER,0.0,MTR,120.0,0.0,28-10-2021,20-12-2021,1630,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539874780015,DEFLECTOR PLATE,0.0,Nos.,300.0,0.0,28-10-2021,27-04-2022,1502,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539874800014,INSULATION BUSHES FOR D BRACKET,0.0,Nos.,5.0,0.0,28-10-2021,20-07-2022,1418,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539874810019,RELAY QNNA1(6F/2B),7.0,Nos.,5900.0,41300.0,28-10-2021,15-03-2024,814,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539874820013,VOLTAGE STABILIZER .5KVA,2.0,Nos.,2000.0,4000.0,28-10-2021,01-07-2025,341,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539874830018,TRANSFORMER RECTIFIER 230/24/1AMP,1.0,Nos.,10000.0,10000.0,28-10-2021,28-03-2024,801,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539874840012,TX/RX COIL,0.0,Nos.,10325.0,0.0,28-10-2021,06-05-2022,1493,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539874970011,SHUNT SIGNAL FOR CLS (MS FABRICATED),0.0,Nos.,2000.0,0.0,28-10-2021,10-10-2025,240,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539874980016,TERMINAL BOARD 50 WAY,0.0,Nos.,500.0,0.0,28-10-2021,08-10-2025,242,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539874990010,TERMINAL BOARD 12 WAY,0.0,Nos.,300.0,0.0,28-10-2021,08-10-2025,242,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539875000017,ELECTRICAL DETECTOR 3 SLIDE BG/MG,2.0,Nos.,2000.0,4000.0,28-10-2021,10-05-2022,1489,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539875010011,PROTO TYPE PANEL WITH ROAD STATION,0.0,Nos.,500.0,0.0,28-10-2021,29-11-2021,1651,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539875020016,LED BASED MULTI LAMP ROUTE INDICATOR,1.0,Set,35333.92,35333.92,25-10-2023,12-12-2023,908,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539875160010,Fuse ND 0.6 Amps,0.0,Nos.,10.0,0.0,30-10-2021,20-03-2025,444,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539878150014,RELAY QS3,0.0,Nos.,5544.82,0.0,02-12-2021,08-12-2021,1642,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539880270015,CLAMP FOR ARROW PLATE OF SIZE 280 x 3 x 20 MM AND 2 NOS OF MS M5 HEX HEAD BOLT AND NUT,62.0,Nos.,80.24,4974.88,11-12-2021,09-11-2022,1306,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539880670017,RELAY QN 1 8F/8B 50 VOLTS DC,0.0,Nos.,4484.0,0.0,15-12-2021,20-12-2021,1630,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539882210010,CLS 4 ASPECT,9.0,Nos.,19093.23,171839.1,29-06-2024,13-12-2025,176,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539882960072,TIMER MODULE WITH EVENT DATA LOGGER,0.0,Nos.,60.0,0.0,08-10-2025,08-10-2025,242,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539885430010,RKT DRUM,2.0,Nos.,345.0,690.0,01-02-2022,21-11-2023,929,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539885980010,ELECTROLYTIC CAPACITOR 1000 MFD 50 V,5.0,Nos.,15.34,76.7,03-02-2022,26-04-2024,772,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539886190017,CONTACTER UNIT ASSEMBLY FOR POINT MACHINE,0.0,Nos.,6048.0,0.0,28-01-2023,20-01-2025,503,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539886200011,DC MOTOR(POINT),0.0,Nos.,11152.0,0.0,28-01-2023,12-12-2023,908,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539893740015,UPGRADATION OF HASSDAC SYSTEM VERSION FROM  S002 TO VERSION S003 OF G.G.TRONICS,0.0,Set,10620.0,0.0,08-03-2022,11-03-2022,1549,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539897740010,TLBI WITH UFSBI,0.0,Set,1618052.0,0.0,21-03-2022,25-07-2023,1048,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
542200770023,Solenoid Switch 110 Volts for Lifting Barrier Gate,48.0,Nos.,4203.5,201767.86,17-04-2026,05-06-2026,2,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
542218841740,ELECTRICALLY OPERATED LIFTING BARRIER(EOLB) SET WITH CONTROL PANEL,0.0,Set,484122.0,0.0,30-03-2026,30-03-2026,69,Active,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
542218841751,ELECTRICALLY OPERATED LIFTING BARRIER(EOLB) SET WITH CONTROL PANEL,3.5,Set,484122.0,1694427.0,02-04-2026,30-05-2026,8,Active,Active,Rs 10 Lakh - 1 Crore,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
542218841969,ELECTRICALLY OPERATED LIFTING BARRIER(EOLB),3.0,Nos.,210168.0,630504.0,20-05-2026,22-05-2026,16,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
542218842500,EOLB WITH BOOM ASSEMBLY( WITH OUT B1 COUNTER WEIGHT),0.0,Nos.,213076.0,0.0,08-03-2025,21-03-2025,443,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
