PL_Code,Description,Criticality_Class,Forecast_Annual,Lead_Time_Days,Current_Stock,ROP,Positive_Gap,SRRS,SRRS_Rank,Average_Rate_Rs,Reorder_Gap_Value_Rs,Value_Rank
560403820205,10% of essential spares for the indoor and outdoor equipments of MSDAC G G Tronics make,Critical,11.4,668.0,0.0,23.42,23.42,468.4,154,159922.58,3745386.82,70
565094804370,Remote Terminal Unit(RTU) of 64 Digital & 16 Analog (Voltages) capacity as per RDSO specification no....,Critical,22.15,70.0,0.0,22.29,22.29,445.8,155,156000.0,3477240.0,72
563045881664,ROTARY LOCKING TYPE POINT MACHINE GROUND CONNECTION,Critical,195.71,35.0,20.0,64.36,44.36,443.6,156,19808.0,878682.88,190
539811190026,"AUDIO FREQUENCY TRACK CIRCUIT END TERMINAL UNIT (Style T1 21) BOMBARDIER MAKE B""FREQUENCY RDSO SPECN....",Critical,29.02,249.0,0.0,21.83,21.83,436.6,157,235135.06,5132998.36,52
564200100052,Galvenised CLS Ladder with Platform 4.6Mtrs,Critical,98.6,82.0,4.0,45.81,41.81,418.1,158,19222.0,803671.82,199
560612520681,Key Lock Checking Relay (KLCR) with one number K-50 Neutral Relay to work on 24V DC non AC immunized....,Critical,41.63,102.5,7.0,27.85,20.85,417.0,159,9828.0,204913.8,326
567919640033,Alteration in existing El at Mundiyappakkam (MYP) station (M/S Hitachi make) Schedule included 1. ML....,Critical,11.4,543.0,0.0,19.41,19.41,388.2,160,6826248.0,132497473.68,3
539821090016,Thermo Shrink Cable Joint Kit for Quad Cable,Critical,7.53,227.0,3.0,22.34,19.34,386.8,161,2902.86,56141.31,411
544100020642,Colour Light Signal Post 3.6 mts Length,Critical,61.7,124.0,0.0,38.4,38.4,384.0,162,2974.0,114201.6,374
611600160147,Dr.Fixit Applicator Gun + Silicone Sealant (White/Clear/Black),Non-Critical,513.07,197.0,0.0,378.38,378.38,378.38,163,450.0,170271.0,342
539800218688,"Sealed maintenance free VRLA battery set of 60 cells, 2V/200 Ah capacity each (Stackable) in combina....",Critical,34.27,288.0,0.0,37.53,37.53,375.3,164,315000.0,11821950.0,31
569001370037,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F7-F11 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,Critical,14.25,361.0,0.0,18.17,18.17,363.4,165,233927.38,4250460.49,65
569001370025,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F7-F9 WITH OUT FRP BOX AS PER RDSO/SPN/146/20....,Critical,14.25,361.0,0.0,18.17,18.17,363.4,166,233927.38,4250460.49,66
542223081118,"Lifting Barrier Gate 8.5 Mtrs (Consisting of Pedestal Assembly, Meeting Post Assembly and Boom Assem....",Critical,7.94,618.0,0.0,17.94,17.94,358.8,167,356259.0,6391286.46,45
725804740138,Single Piece Spring Inserted Reusable Seize nut of size (Size M-16) Lock Nut M-016 Specifications: M....,Non-Critical,1710.0,45.0,0.0,357.1,357.1,357.1,168,513.3,183299.43,339
569001230021,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT STYLE (Style T1 21) BOMBARDIER MAKE B""FREQUENCY, RDSO SPEC....",Critical,21.77,262.0,0.0,17.59,17.59,351.8,169,194774.34,3426080.64,76
543100020163,Surface base to suit CLS Signal pole 140MM dia,Critical,84.27,96.0,28.0,60.62,32.62,326.2,170,8510.7,277619.03,303
569001220027,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT (Style T1 21) BOMBARDIER MAKE A""FREQUENCY-RDSO SPECNO. RDS....",Critical,19.71,262.0,0.0,15.87,15.87,317.4,171,194774.34,3091068.78,83
567908486994,DC DC CONVERTER ( 24-40V)/ 10Amp Statcon make,Critical,3.36,169.5,0.0,15.26,15.26,305.2,172,24666.0,376403.16,276
560402912335,FSDT 6 (Altpro make),Critical,22.8,209.0,0.0,14.98,14.98,299.6,173,100000.0,1498000.0,137
560402912347,FSDT 12 (Altpro make),Critical,22.8,209.0,0.0,14.98,14.98,299.6,174,100000.0,1498000.0,138
539812601022,Mainteners Head Lamp (LED),Non-Critical,176.06,346.0,13.0,310.85,297.85,297.85,175,3779.0,1125575.15,172
539830920075,Siemens make AFTC Tuning unit D 10 - B 23 for F7 Frequency as per RDSO specification no. RDSO/SPN/14....,Critical,14.95,296.0,0.0,14.83,14.83,296.6,176,118525.1,1757727.23,127
542620470036,Galvenised Colour Light Signal Pole 140mm dia 4.6mtrs,Critical,77.14,84.0,6.0,35.25,29.25,292.5,177,5420.5,158549.62,350
565094804369,Remote Terminal Unit(RTU) of 32 Digital & 16 Analog (Voltages) capacity as per RDSO specification no....,Critical,24.0,70.0,0.0,14.62,14.62,292.4,178,124800.0,1824576.0,123
560613610082,PCINIO-B Card for MTC Kyosan make EI,Critical,34.2,118.0,0.0,14.54,14.54,290.8,179,192500.0,2798950.0,92
50232319,MAGNETIC TELEPHONE WITH ELECTRO DYNAMIC TRANDUCERS CONFIRMING TO RDSO SPECN.NO.IRS-TC-36/97.(Amendme....,Critical,59.85,27.5,0.0,14.53,14.53,290.6,180,5097.69,74069.44,395
560403610077,PD1 (21KHz) card for GG Tronic make HASSDAC as per RDSO specification No. RDSO/SPN/177/2012 with ver....,Critical,29.94,143.0,2.0,16.42,14.42,288.4,181,41878.2,603883.64,228
560403610089,PD2 (25KHz) card for GG Tronic make HASSDAC as per RDSO specification No.RDSO/SPN/177/2012 with vers....,Critical,29.94,143.0,2.0,16.42,14.42,288.4,182,41878.2,603883.64,229
83057225,FILE BOOKS FILE COVER WITH 1.3 CM WIDETAPE & 2 TAGS 50 CM OR OVER THIN 250 MM X 370 MM TO GISO APPD.....,Non-Critical,228.0,437.0,0.0,283.79,283.79,283.79,183,11.02,3127.37,488
539816700018,TRANSFORMER RECTIFIER 110V/24/2A,Critical,4.02,118.0,0.0,13.63,13.63,272.6,184,10763.96,146712.77,353
569070440033,Three Point Safety nut with bolt and socket for Ground Connection 220mm Stroke 1)Multi Point Trunca....,Non-Critical,354.02,234.5,79.0,347.23,268.23,268.23,185,18336.0,4918265.28,54
567918190044,Relay QL1 (11F/4B) With Accessories,Critical,79.61,99.0,40.0,53.31,13.31,266.2,186,9569.39,127368.58,365
539812690020,INSULATION FOR D BRACKET (Sets) NYLON,Non-Critical,171.35,83.0,0.0,248.96,248.96,248.96,187,200.63,49948.84,417
560601471446,VCOR Relay Base ANSALDO Make,Critical,22.8,193.0,2.0,14.19,12.19,243.8,188,18900.0,230391.0,318
567900698169,Microlok - II Card File Ansaldo Make,Critical,22.8,193.0,2.0,14.19,12.19,243.8,189,317100.0,3865449.0,69
560600028397,SM 480 Relay for Kyosan make EI,Critical,28.5,118.0,0.0,12.12,12.12,242.4,190,19000.0,230280.0,319
539810200050,FIT & FORGET BOND WIRE 2 MTRS 4MM DIA,Non-Critical,767.01,49.0,0.0,237.47,237.47,237.47,191,401.19,95270.59,384
539805714955,LED based stencil type route indicator (2Way) white LED (With Housing) as per the following specific....,Non-Critical,159.6,513.0,0.0,236.32,236.32,236.32,192,78000.0,18432960.0,16
569804430131,Integrated Power Supply system as per RDSO specification RDSO/SPN/165/2012 Ver 3.0 or latest,Critical,22.8,127.0,0.0,11.81,11.81,236.2,193,1650000.0,19486500.0,14
567914940040,DC-DC converter cabinet with 4 nos 24-32v/10A converters and ultimate capacity to accommodate 6 nos....,Critical,2.34,382.0,0.0,11.52,11.52,230.4,194,117796.0,1357009.92,153
539829580021,110V DC Motor with Gear Box IP 67 Type 160V AC Immunity for Electric Point Machine (IRS Type) and as....,Critical,2.56,33.0,0.0,11.42,11.42,228.4,195,29893.33,341381.83,287
725804740126,Single Piece Spring Inserted Reusable Seize nut of size (Size M-14) Lock Nut M-014 Specifications: M....,Non-Critical,1520.0,46.0,100.0,323.02,223.02,223.02,196,398.84,88949.3,389
569001250020,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT STYLE (Style T1 21) BOMBARDIER MAKE D"" FREQUENCY, RDSO SPE....",Critical,12.34,262.0,0.0,11.04,11.04,220.8,197,194774.34,2150308.71,104
560604104140,TRANSFORMER RECTIFIER 110VAC/24VDC/5 AMPS,Critical,12.97,117.5,12.0,23.0,11.0,220.0,198,15011.96,165131.56,347
522004290103,MDP(Part No.H001M205R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver 3....,Critical,27.29,66.0,0.0,10.74,10.74,214.8,199,51995.52,558431.88,236
569001230033,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT STYLE (Style T1 21) BOMBARDIER MAKE C"" FREQUENCY RDSO SPEC....",Critical,12.43,262.0,0.0,10.65,10.65,213.0,200,194774.34,2074346.72,108
469041991352,GI Flat of Size 1050X25X3mm to connect all cable armours to earth,Non-Critical,456.0,127.0,0.0,207.44,207.44,207.44,201,1323.9,274629.82,305
560601596188,LED 5mm Various Colour with Holder Resistance cable copper coated  for Panels,Non-Critical,2280.0,18.0,0.0,204.39,204.39,204.39,202,96.0,19621.44,459
539812480036,"TX-RX Module for Digicode DTC 24 AFTC Module, Frequency F1 Alstom Make.",Critical,5.78,482.0,0.0,9.97,9.97,199.4,203,309278.0,3083501.66,84
539813960030,GRS APPARATUS CASE-RTU Type,Critical,19.21,322.5,6.0,25.93,19.93,199.3,204,80500.17,1604368.39,130
539880100195,MCOM(Part no.H001M214) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver 3....,Critical,39.9,79.0,5.0,14.81,9.81,196.2,205,49395.74,484572.21,246
569001370049,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F9-F11 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,Critical,5.7,361.0,0.0,9.72,9.72,194.4,206,233927.38,2273774.13,98
561300652293,FCPU(H001M112R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver 3 or lat....,Critical,45.12,66.0,7.0,16.71,9.71,194.2,207,44196.19,429145.0,258
539809127060,CONTACT ASSEMBLY,Critical,798.0,2.0,0.0,9.67,9.67,193.4,208,7179.0,69420.93,399
560613050027,"Optical Branch Card , SPHC-TT for Kyosan make EI",Critical,22.8,116.0,0.0,9.55,9.55,191.0,209,135000.0,1289250.0,159
79315604,"INDUSTRIAL SAFETY FOOTWEAR CONFIRMING TO IS: 15298 PART 2, 2002 TO CLASSIFICATION I, DESIGN 'A' FOR ....",Non-Critical,69.88,80.0,0.0,189.61,189.61,189.61,210,469.3,88983.97,388
542620470127,Galvanized Colour Light Signal Pole 140mm dia 3.6mtrs,Critical,25.17,201.0,11.0,29.24,18.24,182.4,211,4737.7,86415.65,390
563003040047,Point machine 220mm-160V ACI,Critical,174.94,8.0,0.0,9.07,9.07,181.4,212,101348.0,919226.36,183
563045831673,IRS Point Machine 143 mm Stroke 400V AC Immunity,Critical,52.32,13.0,0.0,9.02,9.02,180.4,213,87899.0,792848.98,200
569839060332,"Sealed Maintenance Free VRLA Battery Set Of 60 Cells (Stackable), In Combination Of 55+5 Cells, Each....",Critical,34.2,79.0,0.0,8.83,8.83,176.6,214,392320.0,3464185.6,74
539805046570,CRANK HANDLE FOR IRS POINT MACHINE,Non-Critical,241.25,128.0,227.0,403.19,176.19,176.19,215,326.59,57541.89,407
560403610030,Supply of Rx 21/25 KHZ coil assembly for GG tronic make HASSDAC as per RDSO specification No. RDSO/S....,Critical,11.34,92.5,0.0,8.63,8.63,172.6,216,44604.0,384932.52,272
539800218676,"Sealed maintenance free VRLA battery set of 60 cells, 2V/300 Ah capacity each  (Stackable) in combin....",Critical,15.0,288.0,0.0,16.82,16.82,168.2,217,415000.0,6980300.0,43
542120120050,Adjustable Straight Crank as per RDSO Drg. No. S 3417/M,Critical,5.7,377.0,0.0,16.82,16.82,168.2,218,2683.0,45128.06,428
539813960169,GRS Apparatus Case with Heat Resistant Paint,Critical,11.92,331.0,1.0,17.57,16.57,165.7,219,70316.0,1165136.12,168
522004290127,MSC(Part no.H001M221RI) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver ....,Critical,26.45,66.0,2.0,10.26,8.26,165.2,220,77993.28,644224.49,223
539898370044,Electrical Operating Lifting Barrier Gate With Operating Panel Consisting of Boom Assembly (9.76 Mtr....,Critical,0.0,205.0,1.0,9.22,8.22,164.4,221,556837.0,4577200.14,60
539811200020,"AUDIO FREQUENCY TRACK CIRCUIT END TERMINAL UNIT (Style T1 21) BOMBARDIER MAKE C""FREQUENCY, RDSO SPEC....",Critical,9.64,249.0,0.0,8.14,8.14,162.8,222,235135.06,1913999.39,115
560610480345,"I/O Card, PIO3C(PIO2-LOG) for Kyosan make EI",Critical,15.61,131.0,4.0,12.13,8.13,162.6,223,558235.0,4538450.55,61
539834880047,"Alstom S"" Bond 29.1 Mtrs Long",Critical,2.45,618.0,0.0,16.18,16.18,161.8,224,22632.85,366199.51,278
539811180021,"AUDIO FREQUENCY TRACK CIRCUIT END TERMINAL UNIT (Style T1 21) BOMBARDIER MAKE A""FREQUENCY RDSO SPECN....",Critical,9.42,249.0,0.0,7.99,7.99,159.8,225,235135.06,1878729.13,117
539830920038,Siemens make AFTC Tuning unit D 10 - B 24 for F8 Frequency as per RDSO specification no. RDSO/SPN/14....,Critical,6.51,296.0,0.0,7.99,7.99,159.8,226,118525.1,947015.55,178
539811210025,"AUDIO FREQUENCY TRACK CIRCUIT END TERMINAL UNIT (Style T1 21) BOMBARDIER MAKE D""FREQUENCY, RDSO SPEC....",Critical,9.38,249.0,0.0,7.96,7.96,159.2,227,235135.06,1871675.08,121
565094395007,FRP Type Track Lead Junction Box.,Critical,458.4,1.0,0.0,15.85,15.85,158.5,228,1569.0,24868.65,452
561300652300,MCE (Part no. H001M207R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver....,Critical,39.9,66.0,5.0,12.86,7.86,157.2,229,55895.18,439336.11,254
522004290139,MDC(Part no.H001M225) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver 3 o....,Critical,39.9,66.0,5.0,12.86,7.86,157.2,230,51995.52,408684.79,266
539811710022,DTC-24 ALSTOM AFTC MODEM LF CARD,Critical,0.98,512.0,0.0,7.78,7.78,155.6,231,132939.99,1034273.12,175
539801568713,SIRIUS Card for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013,Critical,10.97,140.0,0.0,7.69,7.69,153.8,232,179802.5,1382681.23,151
569034910045,"ALTPRO MSDAC Wheel sensor ZK24-2 with 10 mtr cable & cable protection tube, Part No. AP215595 as per....",Critical,34.0,73.0,7.0,14.63,7.63,152.6,233,137196.24,1046807.31,173
539844210026,CT Box Sheet Iron MS,Non-Critical,189.18,191.0,0.0,146.21,146.21,146.21,234,3000.0,438630.0,256
860130141200,CO2 Fire extinguisher 4.5Kg capacity with all fittings and accessories.,Non-Critical,72.86,213.5,0.0,143.83,143.83,143.83,235,21493.26,3091375.59,82
539830920087,Siemens make AFTC Tuning unit D 13 - B 29 for F12 Frequency as per RDSO specification no. RDSO/SPN/1....,Critical,5.28,296.0,0.0,7.17,7.17,143.4,236,118525.1,849824.97,193
567919520027,"CPU Card , F486-41 for Kyosan make EI",Critical,17.1,116.0,0.0,7.16,7.16,143.2,237,445000.0,3186200.0,79
563045770386,ELECTRICAL POINT MACHINE ROTARY 220MM STROKE GKP MAKE.,Critical,0.97,82.0,6.0,13.15,7.15,143.0,238,159218.18,1138409.99,169
567913080091,"230/110V 1KVA Transformer suitable for Amara Raja make IPS as per RDSO/SPN/165/2012, Version 3.0.",Critical,27.76,229.5,10.0,24.24,14.24,142.4,239,24808.33,353270.62,285
560406470047,Generator Module for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013 Ver 3.0 or latest,Critical,16.44,140.0,4.0,10.99,6.99,139.8,240,75048.0,524585.52,243
562200010107,"Supply of Ground type shunt signal - complete with surface base, signal pole, hood etc., with necess....",Critical,30.24,88.0,2.0,15.91,13.91,139.1,241,5087.5,70767.12,398
569839060113,"SEALED MAINTENANCE FREE VRLA BATTERY SET OF 60 CELLS (STACKABLE), IN COMBINATION OF 55+5 CELLS FOR S....",Critical,12.63,115.0,0.0,6.95,6.95,139.0,242,288000.0,2001600.0,113
564681480600,"Non-Metallic (FRP) Route Indicator for Railway Signalling - 1way without lenses, lamps or transforme....",Critical,10.52,150.5,3.0,9.88,6.88,137.6,243,43000.0,295840.0,299
560402822796,Web Detector (each set consists of 2 Nos. of TX and 2 Nos. of RX) for CEL make HASSDAC Systems as p....,Critical,33.11,52.0,2.0,8.88,6.88,137.6,244,51920.0,357209.6,283
563003040059,Point machine 220mm-IP67- 160V ACI,Critical,35.52,13.0,0.0,6.87,6.87,137.4,245,120022.0,824551.14,195
569001370062,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F8-F12 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,Critical,3.53,361.0,0.0,6.84,6.84,136.8,246,233927.38,1600063.28,131
569001370074,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F10-F12 WITH OUT FRP BOX AS PER RDSO/SPN/146/....,Critical,3.53,361.0,0.0,6.84,6.84,136.8,247,233927.38,1600063.28,132
569001370050,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F8-F10 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,Critical,3.53,361.0,0.0,6.84,6.84,136.8,248,233927.38,1600063.28,133
560605830027,Condenser 2200 MFD 50V,Non-Critical,101.73,33.0,0.0,135.9,135.9,135.9,249,25.96,3527.96,487
569839060125,"VRLA Batteries 110V(2V X 55 No. of Cells)120AH, Stackable Single Cell Type with Suitable Housing Tra....",Critical,15.14,87.5,0.0,6.72,6.72,134.4,250,173888.0,1168527.36,167
561300652311,FPD 25 KHZ (Part no. H001M102R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2....,Critical,45.12,66.0,10.0,16.71,6.71,134.2,251,32497.2,218056.21,322
522004290085,FCOM(Part No. H001M115RI) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ve....,Critical,45.12,66.0,10.0,16.71,6.71,134.2,252,29897.42,200611.69,330
561300652281,FPD 21 KHZ (Part no. H001M101R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/....,Critical,45.12,66.0,10.0,16.71,6.71,134.2,253,32497.2,218056.21,323
539897500850,GI pipe 80mm conforming to IS:1239 heavy class with coupler,Non-Critical,1140.0,250.0,760.0,892.68,132.68,132.68,254,800.0,106144.0,377
564800570031,INVERTER 2 KVA SUITABLE FOR AMARARAJ MAKE IPS,Critical,9.26,140.0,0.0,6.61,6.61,132.2,255,64900.0,428989.0,259
560603663326,Colour Light Signal Unit 3 ASPECT Aluminium,Critical,12.88,221.5,5.0,18.11,13.11,131.1,256,111604.0,1463128.44,144
569005440022,ELB Aluminium Booms of Sizes (PTJ Design),Critical,15.29,142.0,0.0,12.79,12.79,127.9,257,71280.0,911671.2,185
562205030091,MODIFIED POSITION LIGHT SHUNT SIGNAL UNIT,Critical,10.09,323.0,0.0,12.75,12.75,127.5,258,9500.0,121125.0,369
539861490030,Supply and installation of Earth leakage detector as per RDSO/SPN/256/2002 or latest with 6 digit co....,Critical,4.31,216.0,0.0,6.31,6.31,126.2,259,99710.0,629170.1,224
567900698182,Microlok - II COMM PCB Ansaldo Make,Critical,22.8,193.0,8.0,14.19,6.19,123.8,260,236250.0,1462387.5,145
560604104229,TRANSFORMER RECTIFIER 110V/12V/2A,Critical,2.92,575.5,0.0,6.14,6.14,122.8,261,5500.0,33770.0,441
561300961344,Supply of Tx 21/25 KHZ coil assembly for GG tronic make HASSDAC as per RDSO specification No. RDSO/S....,Critical,5.15,92.5,1.0,7.0,6.0,120.0,262,44547.81,267286.86,306
565199470121,"IF Card, Line2B for Kyosan make EI",Critical,5.95,131.0,0.0,5.97,5.97,119.4,263,210125.0,1254446.25,162
539802831377,STEU Card for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013 Ver 3.0 or latest,Critical,11.63,127.5,2.0,7.96,5.96,119.2,264,94948.7,565894.25,234
539830920117,"Tuning Unit D13-B12, F-12 Frequency for SIEMENS make Audio Frequency Track Circuit AFTC as per RDSO ....",Critical,3.17,296.0,0.0,5.94,5.94,118.8,265,118525.1,704039.09,209
539836000026,Retro reflective Arrow Marker,Non-Critical,111.66,131.0,0.0,115.74,115.74,115.74,266,1262.0,146063.88,354
469033852322,Enameled Number Plates,Non-Critical,250.8,127.0,0.0,114.09,114.09,114.09,267,339.0,38676.51,434
725804740114,Single Piece Spring Inserted Reusable Seize nut of size (Size M-12) Lock Nut M-012 Specifications: M....,Non-Critical,1140.0,33.0,100.0,210.92,110.92,110.92,268,276.12,30627.23,445
560402860580,INPUT AMPLIFIER MODULE (UP) OF ALTPRO MSDAC,Critical,27.02,33.0,0.0,5.42,5.42,108.4,269,65206.8,353420.86,284
565199410343,Fault analysis terminal for analyzing IPS and ELD faults and generating reports by interfacing with ....,Non-Critical,86.64,403.0,0.0,107.46,107.46,107.46,270,97000.0,10423620.0,33
560800130801,UP GRADATION OF HASSDAC SYSTEM FROM VERSION S002 TO S003 OF GG TRONICS. This willinclude: 1. Replace....,Critical,2.78,138.0,0.0,5.34,5.34,106.8,271,10620.0,56710.8,410
539844530070,Bridge Clamp Assembly (Galvanized),Non-Critical,98.38,304.5,46.0,152.25,106.25,106.25,272,4355.0,462718.75,249
565197991932,Inlight High Visibility Warning Clothing Waist Coat Fluorescent Orange - Red (Type - 2),Non-Critical,1358.37,38.0,158.0,263.87,105.87,105.87,273,387.0,40971.69,432
461500560400,GI Flat of Size 550X25X3mm to connect all cable armours to earth,Non-Critical,228.0,127.0,0.0,103.73,103.73,103.73,274,817.0,84747.41,391
771600011349,"Pidilite WD-40, Multiple Maintenance Spray - 420 ml (341g)",Non-Critical,136.23,197.0,0.0,100.72,100.72,100.72,275,450.0,45324.0,427
560406200056,VESBA Card for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013 Ver 3.0 or latest,Critical,8.37,127.5,1.0,6.0,5.0,100.0,276,156102.2,780511.0,204
539811281019,"AFTC Lead wire for the use from TU/TCU/ETU to rail connectivity, consist to long lead wire made of 5....",Non-Critical,318.03,68.0,40.0,139.99,99.99,99.99,277,990.02,98992.1,380
560402911963,LIGHTNING PROTECTION BOARD (ZAG2Z) OF ALTPRO MSDAC,Critical,2.01,33.0,0.0,4.92,4.92,98.4,278,33786.09,166227.56,344
539801568725,BLEA Card for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013 Ver 3.0 or latest,Critical,8.51,140.0,1.0,5.91,4.91,98.2,279,192399.0,944679.09,180
539834880059,"Alstom S"" Bond 30.5 Mtrs Long",Critical,17.77,94.0,0.0,9.7,9.7,97.0,280,20896.72,202698.18,328
569894550039,"GLASS FUSE LINKS OF 400MA,1.6A,2A,4A,6.3A & 10A CAPACITY",Non-Critical,144.34,116.0,0.0,96.72,96.72,96.72,281,52.5,5077.8,485
563000014256,IRS Point Machine 220mm Stroke (400V AC Immunity) PTJ Make,Critical,57.58,5.5,0.0,4.79,4.79,95.8,282,111495.0,534061.05,240
77091310,"PAINT READY MIXED RED OXIDE (ISC 446) BRUSHING, FINISHING, GLOSSY FOR GENERAL PURPOSES TO  RDSO SPEC....",Non-Critical,108.79,218.0,0.0,95.77,95.77,95.77,283,92.18,8828.08,478
560613610070,"Power Supply for SPHC-TT, SPHC-PW for Kyosan make EI",Critical,11.4,116.0,0.0,4.77,4.77,95.4,284,29500.0,140715.0,355
563045832940,IRS Electrical point machine 220mm  Stroke IP 65 with IP 67- 400V ACI Motor,Critical,207.82,6.0,7.0,11.76,4.76,95.2,285,110768.0,527255.68,242
567924600080,"Ether-net Interface, FETH",Critical,8.55,131.0,3.0,7.65,4.65,93.0,286,213505.0,992798.25,177
539883712242,Kyosan EI CPU card  FS4D,Critical,8.55,131.0,3.0,7.65,4.65,93.0,287,398922.11,1854987.81,122
560403320063,Relay Drive Card for CEL MAKE HASSDAC as per RDSO Specification No. RDSO/SPN/177/2012 with version 3....,Critical,14.77,52.0,0.0,4.61,4.61,92.2,288,37760.0,174073.6,341
569001120070,Earthing arrangements for MSDAC Hut as per RDSO specifications RDSO/SPN/197/2016 and RDSO Lr .No STS....,Critical,6.53,100.0,2.0,6.58,4.58,91.6,289,247325.54,1132750.97,171
549006470022,Modified colour light signal Four aspect unit( FRP TYPE),Critical,14.25,161.0,0.0,9.04,9.04,90.4,290,44500.0,402280.0,267
539800218690,"Sealed maintenance free VRLA battery set of 60 cells, 2V/120 Ah capacity each  (Stackable) in combin....",Critical,12.6,167.0,0.0,8.95,8.95,89.5,291,215000.0,1924250.0,114
721339354568,4 Pin Key with 3/8 Reversible Ratchet Handle,Non-Critical,141.21,234.5,37.0,125.41,88.41,88.41,292,500.0,44205.0,429
721437670023,Wrench Type Socket for Multi Point Truncated Conical Safety Nut Assembly,Non-Critical,141.21,234.5,37.0,125.41,88.41,88.41,293,600.0,53046.0,414
559003640111,Modem Card for CEL MAKE HASSDAC as per RDSO Specification No. RDSO/SPN/177/2012 with version 3 or la....,Critical,11.4,52.0,0.0,4.34,4.34,86.8,294,37760.0,163878.4,348
560402890315,RELAY OUTPUT  MODULE (RE) OF ALTPRO MSDAC,Critical,19.21,33.0,0.0,4.33,4.33,86.6,295,78418.08,339550.29,288
543500011244,Ladder with platform and shoe to suit CLS pole 4.6mtrs (Galvanised),Critical,13.2,84.0,0.0,8.51,8.51,85.1,296,5698.0,48489.98,419
560800130709,High Availability Single Section DIgital Axle Counter System(HASSDAC) with dual track sensor as per ....,Critical,1.01,90.5,0.0,3.88,3.88,77.6,297,808300.0,3136204.0,81
77091607,PAINT READY MIXED BRUSHING FINISHING EXTERIOR SEMI GLOSS FOR GENERAL PURPOSE BLACK TO IS. 13607-92 I....,Non-Critical,57.0,428.0,0.0,77.47,77.47,77.47,298,76.97,5962.87,484
560603663314,Colour Light Signal Unit 3 ASPECT,Critical,9.3,118.5,12.0,19.49,7.49,74.9,299,50565.0,378731.85,275
563000014475,IRS Electrical point machine 143mm IP 65 400V ACI,Non-Critical,101.84,206.0,0.0,73.04,73.04,73.04,300,130000.0,9495200.0,34
539811550250,FRP Type Main Signal Unit 3 Aspect,Critical,43.05,23.0,0.0,7.13,7.13,71.3,301,20985.0,149623.05,352
539811050022,SMPS based Integrated Power Supply(IPS) system for LC gate/Auto Hut as per RDSO Specification RDSO/S....,Critical,9.57,75.0,2.0,5.47,3.47,69.4,302,1400000.0,4858000.0,56
560400240615,Signal Conditioner Card No.1 (SCC1) for CEL MAKE HASSDAC as per RDSO Specification No. RDSO/SPN/177/....,Critical,6.18,52.0,0.0,3.39,3.39,67.8,303,37760.0,128006.4,362
560404260141,Signal Conditioner Card No.2 (SCC2) for CEL MAKE HASSDAC as per RDSO Specification No .RDSO/SPN/177/....,Critical,6.18,52.0,0.0,3.39,3.39,67.8,304,37760.0,128006.4,363
569002491213,DC DC CONVERTER (GALLANT) 110/24/10A,Non-Critical,83.08,190.0,0.0,67.47,67.47,67.47,305,44604.0,3009431.88,87
565100920603,Revolving Chair with head rest,Non-Critical,91.2,229.0,0.0,67.35,67.35,67.35,306,6844.0,460943.4,250
565100920627,Maintenance Table 2mtrX0.8Mtr,Non-Critical,91.2,229.0,0.0,67.35,67.35,67.35,307,20000.0,1347000.0,155
