PL_Code,Description,Inventory_Action,Normalized_Inventory_Value,Movement_Status,Source_Universe,Inventory_Value,Inventory_Domain,Business_Unit,Division,Depot,Snapshot_Date,Pipeline_Version
520500451508,BATTERY FOR WALKIE TALKIE ALINCO,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520501510910,MICROPHONE WIRELESS CARDIOID,Rationalize,153000.0,Slow Moving,Operational,153000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520502200035,SMART PHONE SAMSUNG GALAXY M12,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520502281606,SCH B-15 VMS-Video Management server/VAS-Video Analytics Server/FRS-Video Face Recognition....,Retain,13906824.0,Active,Operational,13906824.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520504030030,VOLTE ENABLED GSM WLL FCT PHONE,Retain,117683.39,Active,Operational,117683.39,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508390028,MOTOROLA Spare Battery for model GP 328 / 338 Walkie talkie,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508390065,MOTOROLA Spare Battery for Model XIRP 6600i Walkie Talkie,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508600060,All-Weather Compact 2-Way Coaxial Loudspeaker with 8 LF JBL#AWC82,Retain,2320000.0,Active,Operational,2320000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508600072,All-Weather Compact 2-Way Coaxial Loudspeaker with 8 LF JBL#AWC82,Rationalize,7840000.0,Slow Moving,Operational,7840000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508600096,All-Weather Compact 2-Way Coaxial Loudspeaker  JBL#AWC62 FOR SURYA ELECTRONICS IPIS WORK A....,Rationalize,300637.32,Slow Moving,Operational,300637.32,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508600102,All-Weather Compact 2-Way Coaxial Loudspeaker with 8 LF JBL#AWC82 FOR SURYA ELECTRONICS IP....,Rationalize,3658955.44,Slow Moving,Operational,3658955.44,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508600114,All-Weather Compact 2-Way Coaxial Loudspeaker with 6.5 LF JBL AWC62 for  R RAMA CHANDRA RE....,Rationalize,601274.64,Slow Moving,Operational,601274.64,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508600126,All-Weather Compact 2-Way Coaxial Loudspeaker with 8 LF JBL#AWC82 for  R RAMA CHANDRA REDD....,Retain,1698800.74,Active,Operational,1698800.74,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508600140,All-Weather Compact 2-Way Coaxial Loudspeaker JBL#AWC62 for FOB work by SRI SRINIVASA,Rationalize,801696.0,Slow Moving,Operational,801696.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508600163,All-Weather Compact 2-Way Coaxial Loudspeaker with 6.5 LF JBL AWC62 FOR SS RAIL WORK AT PE....,Rationalize,801699.52,Slow Moving,Operational,801699.52,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508600175,"All-Weather Compact 2-Way Coaxial Loudspeaker with 8 LF JBL#AWC82 FOR SS RAIL WORK AT PER,....",Rationalize,6795202.96,Slow Moving,Operational,6795202.96,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520512200020,Industrial 5G wiﬁ Router TELTONIKA RUTX50,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520800260150,"RJ 45 Jacks or connectors  for 2nd and 4th floor of NGO,PRS at MMC building by FLY ENTERPR....",Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521000590026,SCH B-26 10G SFP(MROTEK MK-P3313DI) + supports minimum of 10Km with dual fibre connectivit....,Retain,1434454.8,Active,Operational,1434454.8,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521100030158,MANAGEABLE LAYER-2 NON-POE 24 PORT SWITCHES WITH 24 X10/100/1000 MB & 4 X 10G SFP PORTS,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521100030390,SCH B-02 manageable Field Switches of 8 nos PoE and 2 nos of SFP for CCTV Cameras at RPF p....,Retain,875560.0,Active,Operational,875560.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521100040050,SWITCH  8 Ports Web Managed Non PoE Layer 2 Access (L2 SWITCH),Retain,126000.0,Active,Operational,126000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521100050194,"Manageable Layer-2 Switches consisting of 24 x 10/100/1000 BASE-T PoE ports, 4 x 10G SFP+ ....",Rationalize,127971.0,Slow Moving,Operational,127971.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521100050200,"Manageable Layer-2 Switches consisting of 24 x 10/100/1000 BASE-T Non-PoE ports, 4 x 10G S....",Rationalize,853140.0,Slow Moving,Operational,853140.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521100050224,"Manageable Layer-2 Switches consisting of 24 x 10/100/1000 BASE-T Non-PoE ports, 4 x 10G S....",Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521100050236,SCH-B- 13 manageable Layer-2 Switches(RL TECH RGS5200-28XT) consisting of 24 x 10/100/1000....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521100080484,"24 port giga bit layer 2 switch 24 x 10/100/1000 BASE-TPorts. 4 X 1G Minimum, SFP + Ports ....",Rationalize,144000.0,Slow Moving,Operational,144000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521100120135,LAN Extender,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521100530027,Media converter single mode Ethernet to Fiber,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
52156576/56500452,Battery charger 230V AC 110V DC 30A,Procure Immediately,417130.0,,Strategic,417130.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
52156618/56509935,Battery charger 230V  AC/24V DC-20A,Procure Immediately,0.0,,Strategic,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521566280429,DUAL PORT PC-MDCH LINKER UNIT,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521566280430,MDCH/PDCH 8 PORT SERIAL COMMUNICATION CARD,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521566280739,Dual port E1 to Single Serial Converter for electronic based Train signal register (e-TSR)....,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521566390193,Video Management server/Video Analytics Server/ Video FRS server in 1:1 redundancy with al....,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521566390223,VMS-Video Management server/VAS-Video Analytics Server/FRS-Video Face Recognition Server i....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521566390247,Video Analytic server software (VAS)(per camera basis) as per RDSO Specification No. RDSO/....,Rationalize,774080.0,Slow Moving,Operational,774080.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521566390272,VMS-Video Management server/VAS-Video Analytics Server/FRS-Video Face Recognition Server i....,Retain,6323400.0,Active,Operational,6323400.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521566390284,"Supply, Installation, Testing and Commissioning of Video Analytic server software (per cam....",Rationalize,401200.0,Slow Moving,Operational,401200.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521566390387,"SCH B-48 Server Hardware for Face recognition-FRS, 17 4K UHD LED Monitor, KEYBOARD,MOUSE, ....",Retain,624000.0,Active,Operational,624000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700101899,"24 port Giga bit layer 2 switch 24 x 10/100/1000 BASE -T Ports 4 X 1G minimum, SFP + Ports....",Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700102340,SCH A-12 manageable Field Switches of 8 PORT1000 BASE-T PoE and 2 nos of SFP 1000 Mbps upl....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700102363,SCH-B- 10 manageable Field Switches (RL TECH RGS3200-10HP) consisting of 8 nos. of 10/100 ....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700102600,SCH B-22 manageable Field Switches(MROTEK CORNUS-82P)consisting of 8 nos. of 10/100 BASE-T....,Retain,760725.0,Active,Operational,760725.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700102715,SCH B-45 Manageable Field Switches(MROTEK CORNUS-82P) consisting of 8 nos. of 10/100 BASE-....,Retain,66000.0,Active,Operational,66000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700102995,SCH B-26 Field Layer-2 Switch (min 8+2 port manageable) with 8nos.10/100/1000 Mbps Etherne....,Monitor,0.0,Unknown,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700130127,CORE SWITCH WITH 20 X 10G SFP & 4 X 10G SFP COMBO PORT,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700270090,20x10G SFP+ port and Additional 4x10G (minimum) BASE-T/SFP+ combo ports Core Switch along ....,Rationalize,1298000.0,Slow Moving,Operational,1298000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700270120,SCH-B- 14 Core Switch 20x10G SFP+ port and Additional 4x10G (minimum) BASE-T/SFP+ combo po....,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700270156,SCH B-24 Core Switch(MROTEK LAVENDER-MRO-LS-3600-24XF2X-40GC) (20x10GSFP+ ports and additi....,Retain,728096.15,Active,Operational,728096.15,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700350127,SCH B-23 Aggregate Switch(MROTEK LAVENDER-24F4X) (24xGESFP ports and 4x10GE SFP+ ports) fo....,Retain,922181.0,Active,Operational,922181.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
522005910022,HAND HELD RECHARGEABLE LED TORCH,Rationalize,24000.0,Slow Moving,Operational,24000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
522500060207,TV DISPLAY UNIT 32 INCH,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
522500060268,TV LED 43 inch LG,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000460025,NVR 64 CHANNEL FOR CCTV,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000470511,SCH B-37 Full HD P/T/Z/ (Pan/Tilt/Zoom) (CP-PLUS CP-UNP-F4521L30-DPQ) IP Colour Camera for....,Retain,383200.0,Active,Operational,383200.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000590061,NVR 32 CHANNEL FOR CCTV,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000600066,"Digital Voice Recorder Model ICD-UX570F, Make - SONY",Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000710121,SCH B-34 Full HD Resolution Fixed Dome (CP-PLUS CP-UNC-VE21ZL4C-VMDS-Q) type IP Colour Cam....,Retain,197000.0,Active,Operational,197000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830047,12x8 Signal Processor with BLU link (EU) BSS Model #BLU100,Retain,400000.0,Active,Operational,400000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830059,Digital Signal Processor - I/O Expander BSS#BSSBLU-BIB-EU,Retain,90000.0,Active,Operational,90000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830060,12x8 Signal Processor with BLU link (EU) BSS Model #BLU100,Rationalize,680000.0,Slow Moving,Operational,680000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830072,Digital Signal Processor - I/O Expander BSS#BSSBLU-BIB-EU,Dispose,90000.0,Dead Stock,Operational,90000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830084,12x8 Signal Processor with BLU link (EU) BSS BLU100 FOR SURYA ELECTRONICS IPIS WORK AT GI ....,Rationalize,159698.12,Slow Moving,Operational,159698.12,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830096,Digital Signal Processor - I/O Expander Should be supplied with DSP  BSS#BSSBLU-BIB-EU FOR....,Rationalize,80876.61,Slow Moving,Operational,80876.61,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830102,12x8 Signal Processor with BLU link (EU) BSS Model #BLU100 for  R RAMA CHANDRA REDDY-KADAP....,Rationalize,159698.12,Slow Moving,Operational,159698.12,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830126,"12x8 Signal Processor with BLU link (EU) BSS Model #BLU100 FOR SS RAIL WORK AT PER,ABU,TRL....",Rationalize,479094.36,Slow Moving,Operational,479094.36,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830138,"Digital Signal Processor - I/O Expander BSS#BSSBLU-BIB-EU FOR SS RAIL WORK AT PER,ABU,TRL ....",Rationalize,161754.0,Slow Moving,Operational,161754.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830140,12x8 Signal Processor with BLU link (EU) BSS Model #BLU100 FOR SS RAIL WORK AT JTJ STN,Rationalize,319396.24,Slow Moving,Operational,319396.24,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830151,Digital Signal Processor - I/O Expander BSS#BSSBLU-BIB-EU FOR SS RAIL WORK AT JTJ STN,Monitor,0.0,Unknown,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900042963,AMPLIFIER 500W AHUJA SSA 5000 EM,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900045101,High public address amplifier Ahuja APA 240,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900045113,Mixer Ahuja RMX 1700,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900045265,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms  Crown#NCDI4X12BL-U-EU",Dispose,2200000.0,Dead Stock,Operational,2200000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900045289,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms  Crown#NCDI4X12BL-U-EU",Rationalize,2860000.0,Slow Moving,Operational,2860000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900045903,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms Crown#NCDI4X12BL-U-EU FOR SURYA ELECTR....",Rationalize,982059.0,Slow Moving,Operational,982059.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900045915,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms  Crown#NCDI4X12BL-U-EU for  R RAMA CHA....",Rationalize,1227573.75,Slow Moving,Operational,1227573.75,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900046506,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms  Crown#NCDI4X12BL-U-EU FOR SS RAIL WOR....",Rationalize,1964118.0,Slow Moving,Operational,1964118.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900062767,INVERTER 1 KVA,Monitor,69600.0,Unknown,Operational,69600.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900082614,ALPHA Charger for MOTOROLA Walkie Talkie Set,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900312176,4 MP IP Bullet Camera HI FOCUS,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900313326,SCH B-03 Full HD Bullet (CP-PLUS CP-UNCTE21ZL6C-VMDS-Q)Type IP Colour Camera for VSS 5 STN....,Retain,2817056.38,Active,Operational,2817056.38,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900430653,SWITCH 24 Ports Managed Non PoE Layer 2 Access (L2 Switch),Retain,174798.0,Active,Operational,174798.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900442771,PUNCOM 2MB ETHERNET TME CARD,Retain,39884.0,Active,Operational,39884.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900443040,GENERATOR RINGING PUNCOM,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900510650,Single line Double face Train Arrival/Departure display board as per RDSO Specification N....,Rationalize,848824.0,Slow Moving,Operational,848824.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900510727,Single line Double face Train Arrival/Departure display board (TADDB),Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900510739,Platform Display Boards (PDB) (Double Line) (Single Face) (Colour of LED: White),Retain,6532917.09,Active,Operational,6532917.09,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900510740,Single line Double face Train Arrival/Departure display board (TADDB),Rationalize,5040000.0,Slow Moving,Operational,5040000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900510752,Single line Double face Train Arrival/Departure display board (TADDB),Retain,2880000.0,Active,Operational,2880000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900510788,Single line Double face Train Arrival/Departure display board (TADDB) FOR SS RAIL WORK AT ....,Dispose,2758688.4,Dead Stock,Operational,2758688.4,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527901140087,PA MIXER,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527901140130,PA MIXER AMPLIFIERS 2 ZONE AHUJA TZA-2000DP,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527901460094,MATRIX CARD RED LED TO SUIT CGDB,Dispose,131747.0,Dead Stock,Operational,131747.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527902350041,BATTERY BANK MF VRLA 48V / 200AH,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527902350065,BATTERY BANK SMF VRLA 48V / 300AH,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527903380041,Call station Ahuja APM 201 RM,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527903920072,"ST63E1, Small form factor Trib with 63 E1 / DS1 ports for TJ1400, E1 cables for ST63E1 car....",Retain,269953.32,Active,Operational,269953.32,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800227,True color Outdoor Video Display (OVD) of Pixel Resolution (WxH) 432x128 (6-line single fa....,Dispose,6700000.0,Dead Stock,Operational,6700000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800240,True color Outdoor Video Display (OVD) of Pixel Resolution (WxH) 432x128 (6-line single fa....,Dispose,3400000.0,Dead Stock,Operational,3400000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800290,Supply of True color Indoor Video Display (IVD) of Pixel Resolution (WxH) 432x128 (6-line....,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800318,"True color Indoor Video Display (IVD) FOR SS RAIL WORK AT PER,ABU,TRL STN",Rationalize,1840309.63,Slow Moving,Operational,1840309.63,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800320,"True color Outdoor Video Display (OVD) FOR SS RAIL WORK AT PER,ABU,TRL STN",Rationalize,4861466.66,Slow Moving,Operational,4861466.66,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800343,True color Indoor Video Display (IVD) with its mechanical structure of Pixel Resolution (W....,Rationalize,1840309.63,Slow Moving,Operational,1840309.63,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800355,True color Outdoor Video Display (OVD) of Pixel Resolution (WxH) 432x128 (6-line single fa....,Rationalize,2430733.33,Slow Moving,Operational,2430733.33,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800379,True color Indoor Video Display (IVD) FOR SURYA ELECTRONICS IPIS WORK AT GI & CGL STN,Rationalize,1840309.63,Slow Moving,Operational,1840309.63,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800380,True color Outdoor Video Display (OVD) of Pixel Resolution (WxH) 432x128 (6-line single fa....,Rationalize,2430733.33,Slow Moving,Operational,2430733.33,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800422,True color Indoor Video Display (IVD) with its mechanical structure FOR R RAMA CHANDRA RED....,Rationalize,1840309.63,Slow Moving,Operational,1840309.63,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527907360024,SCH B-01 Full HD Resolution Fixed Dome (CP-PLUS CP-UNCVE21ZL4C-VMDS-Q) type IP Colour Came....,Retain,425497.2,Active,Operational,425497.2,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527907360036,SCH B-01 Full HD Resolution Fixed Dome (CP-PLUS CP-UNCVE21ZL4C-VMDS-Q) type IP Colour Came....,Retain,721593.6,Active,Operational,721593.6,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
528700080244,WIRE 3.028,Monitor,27720.0,Unknown,Operational,27720.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
528700380033,All-Weather Compact 2-Way Coaxial Loudspeaker with 6.5 LF JBL AWC62,Retain,390000.0,Active,Operational,390000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
528700380045,All-Weather Compact 2-Way Coaxial Loudspeaker with 6.5 LF JBL AWC62,Dispose,1800000.0,Dead Stock,Operational,1800000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529001730054,NETWORK BRANCHING HYBRID 4WIRE-6WAY.,Monitor,82187.0,Unknown,Operational,82187.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529001880441,SCH B-30 150mm width x 60mm depth x 1.6mm thick size perforated Hot dipped Galvanized cabl....,Retain,2427480.0,Active,Operational,2427480.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529001880453,SCH B-32 Stainless steel (SS POLE) pipe(JSL-JINDAL RISHI SS304 grade) with suitable SS cou....,Retain,16740.0,Active,Operational,16740.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529002070025,CABLE 3 CORE,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529002520079,Double Faced Coach Guidance Display Boards ( CGDB ),Retain,621000.0,Active,Operational,621000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529002520109,Double Faced Coach Guidance Display Boards (CGDB),Dispose,2236000.0,Dead Stock,Operational,2236000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529003560279,5 watt VHF Digital Walkie Talkie Set without Keypad and without Display to Specn.No.RDSO....,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529004840030,Supply of Intelligent E 1 to Ethernet convertor (EthernetPort to G-703). Unit tohave one E....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529006340035,"FTU20, FTU & OAM for TJ1400 7 slot chassis for TEJAS T1400 STM16 equipment",Retain,199877.84,Active,Operational,199877.84,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529006590027,BATTERY FOR KENWOOD WALKIE TALKIE KNB-57L,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529008670087,SCH B-60 WiFi access points controller (INDIO NETWORKS WIFI 6 ACCESS POINT UM-325AX ) mana....,Retain,311200.0,Active,Operational,311200.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529008670099,SCH B-61 WiFi access points controller (INDIO NETWORKS WIFI 6 ACCESS POINT UM-325AX ) mana....,Retain,200000.0,Active,Operational,200000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529009640030,OFC Patch cards LC-SC connector 10 mtr length,Dispose,170000.0,Dead Stock,Operational,170000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529009640042,OFC Patch cards LC-SC connector 10 mtr length for  R RAMA CHANDRA REDDY-KADAPA IPIS WORK A....,Rationalize,17788.2,Slow Moving,Operational,17788.2,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529012410027,Platform display controller (PDC),Retain,84000.0,Active,Operational,84000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529012410039,Platform display controller (PDC),Retain,350000.0,Active,Operational,350000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529012890025,Full HD P/T/Z type IP colour camera along with all accessories as per. RDSO/SPN/TC/65/2021....,Retain,2970369.59,Active,Operational,2970369.59,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529012920091,SCH B-41 Fully functional multipurpose Digital key board (Joy stick CP-PLUS CP-UNK-331) fo....,Retain,27200.0,Active,Operational,27200.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529013630023,GI pipes ( 50mm dia- 3.65mm thick ) FOR VSS REACH2 WORK,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529013630035,GI pipes ( 50mm dia- 3.65mm thick ) FOR VSS REACH 3 WORK,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529014480033,"1U cable manager for 19 rack for 2nd and 4th floor of NGO,PRS at MMC building by FLY ENTER....",Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529018700027,STP (Shielded Twisted Pair) CAT6 cable 23 AWG (4 pair) compliant with EIA/TIA568-B.2-1 sta....,Retain,230813.81,Active,Operational,230813.81,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529021160036,TJ1400 R2 Packet Optical Transport System: 7 slot Base chassis (ET) with R2 Backplane and ....,Retain,254398.56,Active,Operational,254398.56,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529900070051,HP 803 BLACK CARTRIDGE,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529900350047,32 WAY ULINK PANELS (WRAPPING TYPE) FOR RC SCADA WORK MAS-AJJ-RU SECTION,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539800055337,CABLE 100 PAIR U/G PIJF,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
