PL_Code,Description,Inventory_Domain,Business_Unit,Division,Equipment_Family,Source_Universe,ABC_Class,Criticality,Current_Stock,Unit_Cost,Inventory_Value,Depot,Snapshot_Date,Pipeline_Version
563045820018,"D Bracket Insulation Set for IRS Point machine ( 1 RH Plate, 1 LH Plate, Bush-S-23199-04 n....",Railway_Operations,SA,Salem,Point Machine,Operational,C,,1259.0,132.97,167413.01,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
563045830012,"Stretcher Bar Insulation Set for IRS Point machine ( Plate-T 10367, 01 no, Bush-T-10368-02....",Railway_Operations,SA,Salem,Point Machine,Operational,C,,10.0,64.9,649.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
563045840080,"Gauge Tie Plate Insulation Complete Set ( Plate-T--10371= 1 no, Bush-T-10368=03 Nos and Wa....",Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,1400.0,84.08,117705.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
563047080014,POINT MACHINE For Thick Web Switch (TWS) 220MM,Railway_Operations,SA,Salem,Point Machine,Operational,C,,0.0,77695.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
54360031,LAMP 110V-75W-2PIN TYPE BC TO IS 418/1963,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,11.98,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
545401070025,FIT & FORGET LEAD WIRE ( 3 METER LONG ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,456.16,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
56160010,Battery Charger 230V/24V/30 Amps. As per RDSO Specn. No. IRS.S.86/2000 (Amndt.-4) or lates....,Railway_Operations,SA,Salem,Power Supply,Operational,C,,0.0,32000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
56500452,BATTERY CHARGER 230V / 110V / 30 AMPS SPECN.No.IRS-S-86/2000 WITH AMENDMENT - 4. OR LATEST....,Railway_Operations,SA,Salem,Power Supply,Operational,C,,0.0,59544.29,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
430371710010,MULTI METER ( FLUKE),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,15000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
721434780012,TORQUE WRENCH (TW100R),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,1.0,3500.0,3500.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
721434790017,DOUBLE END SPANNER ( SPANNER RING & OPEN END SIZE-24X26) & 32SOCKET WITH HANDLE ( EACH ONE....,Railway_Operations,SA,Salem,Termination / Wiring,Operational,C,,1.0,2000.0,2000.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
721434800011,DOUBLE END SPANNER ( SPANNER RING & OPEN END SIZE-18X19) EACH ONE NUMBER,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,1.0,1400.0,1400.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
721804330019,SCREW DRIVER (TAPARIA) different types and sizes insulated or otherwise.,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,2.0,150.0,300.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560408560015,HASSDAC TRACK MARKING JIG & DUMMY WHEEL,Railway_Operations,SA,Salem,Axle Counter,Operational,C,,0.0,3200.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560408570010,TRAIN SIMULATOR FOR HASSDAC( GG TRONICS ),Railway_Operations,SA,Salem,Axle Counter,Operational,C,,2.0,22000.0,44000.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
570123700017,"FAULT ANALYZER ( EQUIPMENT  LAPTOP )WITH ALL ACCESSORIES, MAKE-HP",Railway_Operations,SA,Salem,Laptop,Operational,C,,0.0,65000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
564600010017,MULTI LAMP ROUTE INDICATOR (LED MATRIX TYPE ),Railway_Operations,SA,Salem,LED Signal,Operational,C,,0.0,59590.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539803844690,SGE (B/I)BLOCK BELL EQUIPMENT 24V DC,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,26.0,2808.4,73018.4,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560800130874,High availability Single Section Digital Axle counter [HASSDAC].Make;-GG  tronics( One Set....,Railway_Operations,SA,Salem,Axle Counter,Operational,C,,0.0,583964.85,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560613640013,ISOLATION TRANSFORMER 110V AC/50HZ/40VA,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,2030.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
565100510012,ELECTRIC TRACK DRILLING MACHINE 110V/50Hz WITH MOUNTING STAND,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,25078.54,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
56300013,COVER ASSEMBLY FOR IRS POINT MACHINE 143mm(Top cover),Railway_Operations,SA,Salem,Point Machine,Operational,C,,0.0,3872.6,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
563046530036,Point machine Cover 143mm(Top cover),Railway_Operations,SA,Salem,Point Machine,Operational,C,,0.0,4108.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560610760019,ELECTROLYTIC CONDENSER 5000 MFD 50 V DC,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,450.0,121.07,54480.6,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
81032213,GRAPHITE POWDER GRADE-II 20% ASH CONTENT FOR USE AS FOUNDRY FACING MATERIAL TO SPECN. NO.I....,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,67.49,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560403031454,Rx Coil 21/25KHZ-25 Mtrs cable length for G.G.TRONICS make HASSDAC,Railway_Operations,SA,Salem,Axle Counter,Operational,C,,0.0,42555.52,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560402831839,TX Coil 21/25KHZ-25 Mtrs cable length for G.G.TRONICS make HASSDAC,Railway_Operations,SA,Salem,Axle Counter,Operational,C,,0.0,42555.52,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560404462394,Tx Coil 21/25KHZ-15 Mtrs cable length for G.G.TRONICS make HASSDAC,Railway_Operations,SA,Salem,Axle Counter,Operational,C,,0.0,43424.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560403031466,Rx Coil 21/25KHZ-15 Mtrs cable length for G.G.TRONICS make HASSDAC,Railway_Operations,SA,Salem,Axle Counter,Operational,C,,0.0,43424.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
56452032,RELAY QN1 12F/4B PLUG IN TYPE,Railway_Operations,SA,Salem,Relay,Operational,C,,0.0,10248.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567904450087,Name Plate for Thumb Switch Normal/Reverse,Railway_Operations,SA,Salem,Network Equipment,Operational,C,,30.0,12.0,360.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
47200250,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,3.0,7277.29,21831.88,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567916000021,"Digital Voice Annunciation Unit (complete set) 1set consist of: Amp-1, driver unit-2 &Horn....",Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,9220.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539851510020,Fit & Forget Bond wire 2mtr long,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,401.19,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560101750036,Bell Relay 960 Ohms for Block Instrument,Railway_Operations,SA,Salem,Relay,Operational,C,,0.0,137.15,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
522001270040,Thumb Switch 3 Position,Railway_Operations,SA,Salem,Network Equipment,Operational,C,,0.0,5223.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
469056800016,BLOCK INSTRUMENT FM TYPE,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,210533.33,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
561301001009,Filter Unit for Block Instrument,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,15340.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
56010011,SGE BLOCK INSTRUMENT (DOUBLE LINE),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,146123.25,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
561301161499,SGE D/L Block Instrument,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,56125.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539815021200,LED 5MM ASSEMBLY FOR PANEL (Various colours ),Railway_Operations,SA,Salem,LED Signal,Operational,C,,250.0,109.0,27250.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539863180044,Annunciator 12 Way,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,11328.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
563000014566,IRS Electrical point machine 143mm( IP-65 ) 400V ACI,Railway_Operations,SA,Salem,Point Machine,Operational,C,,0.0,104704.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560400131772,SVPD  FOR HASSDAC   (CEL MAKE),Railway_Operations,SA,Salem,Axle Counter,Operational,C,,0.0,26550.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
420501980410,"VOLTAGE  STABILIZERS 5 KVA / 230 V SINGLE PHASE, SHELF MOUNTING, STATIC, FERRO RESONANT T....",Railway_Operations,SA,Salem,Power Supply,Operational,C,,0.0,58764.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539896330109,Insulation for 220mm Point Machine Ground Connections. and One set consists of :- 1. Insul....,Railway_Operations,SA,Salem,Point Machine,Operational,B,,260.0,1166.64,303325.1,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567925360026,Insulating Components for Ground connection 143 mm,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,832.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810450016,Point Test Gauge,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,1300.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
549006900016,EWS Lock,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,80.0,108.21,8656.96,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906680011,Ladder With Plat Form & Shoe  3.6 Mts,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,21.0,4324.0,90804.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906690016,Ladder With Plat Form 4.6 Mts,Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,58.0,4484.2,260083.6,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906700010,Ladder Shoe,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,1.0,1050.0,1050.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
555400090016,CLS Unit 3 Aspect,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,1444.4,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
90701136,GI BOND WIRE 8SWG (4mm dia),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,107.4,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
551200060010,Tumbler Spring,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,200.0,25.0,5000.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
564700040019,Shunt Signal Position Light,Railway_Operations,SA,Salem,Signal Equipment,Operational,C,,7.0,5765.2,40356.4,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
553000080010,Configuration Plate For IRS Point Machine.,Railway_Operations,SA,Salem,Point Machine,Operational,C,,50.0,220.48,11024.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
553000090015,Galvanized Ground Connection For IRS Point Machine 143MM,Railway_Operations,SA,Salem,Point Machine,Operational,C,,0.0,19808.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
563047090019,Ground Connection For IRS Point Machine TWS 220 MM ( Complete set ),Railway_Operations,SA,Salem,Point Machine,Operational,C,,0.0,50922.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539895630018,TLD BOX ( FRP TYPE ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,1199.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
565002390048,Crank Handle for IRS Point machine 143mm,Railway_Operations,SA,Salem,Point Machine,Operational,C,,0.0,327.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
727924850024,Spring Adjusting Tool for DLBI/DIADO Block Instrument,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,294.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
929000640050,GRAPHITED GREASE GRADE-III (IS:508-2022),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,96.76,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
56300177,SLIDE COVERS FOR IRS POINT MACHINE 143MM (complete set-4nos),Railway_Operations,SA,Salem,Point Machine,Operational,C,,0.0,860.9,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
839096164620,STOP BOARD FOR EOLB  FRP TYPE FOR LC GATE & RETRO REFLECTIVE TYPE,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,38.0,1000.0,38000.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
563003510039,PROTECTION COVER FOR SWITCH EXTENSION BRACKET WITH FASTENERS.,Railway_Operations,SA,Salem,Network Equipment,Operational,C,,3.0,4516.0,13548.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
543600011679,OFFSET BRACKET CLS 140 mm Dia  & Calling on UNIT 90mm Dia,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,6.0,152.0,912.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
563002480040,LOCK SLIDES FOR TWS(220MM) POINT MACHINE 75MM,Railway_Operations,SA,Salem,Point Machine,Operational,C,,0.0,4000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567927570024,TWS (220MM) 3 Point Safety Nut (SS-304) Ver.4,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,16444.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567927530026,POINT SWITCH DETECTION (PSD) DEVICE,Railway_Operations,SA,Salem,Network Equipment,Operational,C,,0.0,1500.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560609510052,MOTORIZED BOOM MEETING POST FOR EOLB ( LC GATE ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,5000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560633360034,CABLE CLAMP ASSEMBLY FOR SLEEPER (GALVANIZED) 60KG(PTJ),Railway_Operations,SA,Salem,Signal Cable,Operational,C,,0.0,832.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
543100060010,Surface Base,Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,35.0,7660.27,268109.35,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
565199140017,CLS Pole 4.6 Mts Long,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,28.0,6359.3,178060.46,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906720010,Ladder With Platform and Shoe(3.6 Mts ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,23.0,4324.6,99465.8,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906730014,Ladder With Platform and Shoe(4.6 Mts ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,26.0,6287.69,163479.99,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810460010,CLS Unit 2 Aspect,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,13.0,13820.51,179666.58,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810470015,CLS Unit 3 Aspect,Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,26.0,18815.83,489211.63,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
564700050013,Shunt Signal Position Light,Railway_Operations,SA,Salem,Signal Equipment,Operational,C,,1.0,7463.5,7463.5,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
549006910010,Goods Warning Board,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,14.0,7700.0,107800.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906740019,Relay Rack (56 Relay Hold Capacity ),Railway_Operations,SA,Salem,Relay,Operational,C,,14.0,14464.2,202498.86,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906750013,Class A Lightening Protection.,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,72000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906760018,Relay Index Board,Railway_Operations,SA,Salem,Relay,Operational,C,,2.0,10000.0,20000.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810480010,GI Pipe 50 MM Dia,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,6.0,693.66,4161.96,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906770012,Track Feed Battery Charger 110V/10AMPS,Railway_Operations,SA,Salem,Power Supply,Operational,C,,0.0,10831.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906780017,Transformer Rectifier (TJ) 110VAc/24VDc/2A,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,8332.7,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810490014,D Bracket Insulation set,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,780.49,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810500019,L Bracket Insulation Set,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,308.83,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810510013,Stretcher Bar Insulation Set,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,666.42,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810520018,SPD Data for HASSDAC/SSDAC,Railway_Operations,SA,Salem,Axle Counter,Operational,C,,0.0,1714.74,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810530012,SPD 24V DC for HASSDAC/SSDAC,Railway_Operations,SA,Salem,Axle Counter,Operational,C,,0.0,1699.2,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810540017,SPD 48V DC for HASSDAC/SSDAC,Railway_Operations,SA,Salem,Axle Counter,Operational,C,,0.0,1714.74,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906790011,PBT FUSE BLOCK 60MM,Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,4851.0,160.58,778966.38,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906800016,Earth Electrode GI,Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,137.0,2090.56,286406.72,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569001120010,Earth Electrode Copper 3M Long 17MM Dia For (197 Special Earth),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,16.0,8000.0,128000.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569001160018,EARTH ENHANCING COMPOUND (10KG BAG ) ONE NUMBER= 10KG Bags,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,1500.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569001150013,Copper Stripe 300X25X6MM ( MEEB ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,16.0,500.0,8000.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569001130014,Copper Strip 150X25/6MM( SEEB ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,27.0,325.0,8775.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569001170012,CURRENT REGULATOR (CR),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,1200.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569001140019,COPPER STRIP 200X25X6MM ( SEEB),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,400.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906810010,WEB Detector 710P ( CEL ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,41300.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810550011,SCC-1 Card (710P),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,30680.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810560016,SCC-2 Card (710P),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,30680.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810570010,MLB-1 ( CEL Make ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,15.0,43660.0,654900.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810580015,MLB-2 ( CEL Make ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,15.0,43660.0,654900.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
509041001511,Solar Panel 12V/35Watts,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,10000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810660011,RTU 64 Dig/16 Analog Inputs,Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,2.0,271592.0,543184.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810670016,Power Supply Arrangement for RTU and Battery 12V/42AH( 2Nos) with 10Amps (1 Nos)Charger,Railway_Operations,SA,Salem,Power Supply,Operational,C,,0.0,16320.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810680010,GSM/GPRS Modem,Railway_Operations,SA,Salem,Network Equipment,Operational,C,,0.0,29000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810690015,Event Logger Card (CEL Make),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,6.0,30680.0,184080.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810700010,Modem Card ( CEL Make ),Railway_Operations,SA,Salem,Network Equipment,Operational,C,,0.0,30680.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810710014,Dc-Dc Converter Card ( CEL Make ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,16.0,18880.0,302080.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
565199150011,GI Pipe 100MM Dia/4.5MM thick( 6 Mts Long ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,A,,2874.0,1497.18,4302880.95,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
565000042810,Top Roller,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,209.0,170.0,35530.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
556200010012,TRESTLES 2/4 WAY,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,194.0,590.0,114460.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
556200060015,Segments,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,376.0,150.0,56400.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
549009220016,Rodding 1 1/4 ( 6 Mts Long ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,A,,152.0,13000.0,1976000.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
541000020015,Solid Joint 1 1/4,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,112.0,600.0,67200.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
542100010031,Adjustable Crank,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,41.0,2500.0,102500.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
549006920015,Straight Arm Crank,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,20.0,7500.0,150000.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
549006930010,Single End Screw Coupling Butt,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,2.0,1200.0,2400.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
549006940014,Normal Crank / Ordinary Crank,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,3.0,5500.0,16500.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539820480017,T Joints 1 1/4'' Dia,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,1900.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810770011,External Leased Line Modem,Railway_Operations,SA,Salem,Network Equipment,Operational,C,,2.0,21240.0,42480.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
520800070014,Thermo Shrinkable Joint Kit for Jointing Under Ground Quad Cable,Railway_Operations,SA,Salem,Signal Cable,Operational,C,,0.0,2902.86,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
549006960013,Software CD for RTU,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,17000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906890017,RTU 32 Dig/16 Analog Inputs,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,180000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
