Location_ID,Facility_Type,Inventory_Value,Operational_ABC,Inventory_Action
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2151882.07,A,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2151882.07,A,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2151882.07,A,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2151882.07,A,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2151882.07,A,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2151882.07,A,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,41800.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,132096.89,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,148556.8,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,24766.36,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,24766.36,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,24766.36,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,24766.36,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2095014.38,A,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2095014.38,A,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2095014.38,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2095014.38,B,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,149518.98,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,370144.49,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,370144.49,B,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,370144.49,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,370144.49,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,67577.04,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,176410.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,171727.2,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,1209301.73,A,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,1209301.73,A,Monitor
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,1209301.73,A,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,1209301.73,A,Monitor
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,1113925.4,A,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,1113925.4,A,Monitor
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,1113925.4,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,1113925.4,B,Monitor
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,15918.2,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,15918.2,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,15918.2,C,Monitor
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,15918.2,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,15918.2,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,15918.2,B,Monitor
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,15918.2,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,15918.2,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,15918.2,C,Monitor
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,117673.96,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,12900.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,40000.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9790.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,1513709.1,A,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,23599.68,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,10080.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,181057.75,C,Monitor
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,139327.09,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9204.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,540000.0,B,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,25285.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,28000.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,28000.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,28000.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,28000.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,235410.0,B,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,235410.0,B,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,235410.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,235410.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,144550.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,305001.22,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9776.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,247439.91,B,Procure Immediately
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,31230.11,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,383400.0,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,383400.0,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,383400.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,383400.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,19665.6,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,166400.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9344.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9344.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9344.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9344.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2200.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2990.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,1425.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,184100.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,70750.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,88949.85,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,88949.85,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,88949.85,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,88949.85,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,65386.34,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,11384.28,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,78694.2,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,32928.94,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9520.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,1559.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,1162.35,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,53709.84,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,35888.22,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,14875.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,400.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,387469.05,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,45660.38,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,55920.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,259420.0,B,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,14400.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,14400.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,14400.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,14400.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,695.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9345.6,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9345.6,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9345.6,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9345.6,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,85538.2,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,252000.0,B,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,33150.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,238633.59,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,120331.97,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,131688.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,90000.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,37418.19,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,39482.8,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,39482.8,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,39482.8,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,39482.8,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,18123.92,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,63720.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,63720.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,63720.0,B,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,63720.0,B,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,247800.0,B,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,11850.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,11485.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,5525.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,25612.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,169330.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,126850.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,118000.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,100300.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,80240.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,265500.0,B,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,106200.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,45165.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,36595.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,333704.0,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,333704.0,B,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,333704.0,B,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,333704.0,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,333704.0,B,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,333704.0,B,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,333704.0,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,333704.0,B,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,333704.0,B,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,196470.0,B,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,111000.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,15000.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,104000.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,52000.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,12000.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,16000.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,26000.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,130000.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,36049.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,8600.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,148000.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,176748.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,176748.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,176748.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,176748.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,6975.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,6903.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,12000.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,3988.4,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,105248.39,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,14870.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,14870.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,14870.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,14870.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,72666.21,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,151092.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2550.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2550.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2550.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2550.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,50336.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,8580.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,8580.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,8580.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,8580.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9880.53,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9880.53,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9880.53,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9880.53,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,73160.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,162250.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,1000.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,5200.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,483912.0,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,483912.0,B,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,483912.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,483912.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,270.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,73934.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2650.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,140.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,12500.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,1800.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2999.0,C,Dispose
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,0.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,9012.51,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,125291.84,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,338396.86,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,2500.0,C,Rationalize
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,231757.37,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,239700.0,B,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,96462.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,96462.0,C,Retain
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,508662.33,B,Procure Immediately
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,508662.33,B,Procure Immediately
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,508662.33,B,Procure Immediately
DEP-SSE-SRM-TVC057253-S-AND-T-SR,Depot,508662.33,B,Procure Immediately
