PL_Code,Description,Criticality,Inventory_Status,Movement_Status,Inventory_Action,Inventory_Value,Source_Universe
539806835468,off set bracket For Shunt Signal,,,Active,Retain,2974.0,Operational
539806835468,off set bracket For Shunt Signal,,,Active,Retain,0.0,Operational
539808581012,SSI PROTOCOL CONVERTER,,,Slow Moving,Rationalize,237475.0,Operational
539808948941,ALLIMINIUM BOOM COMPLETE SET CONSISTING OF 4 SECTION EACH 8 FEET LONG,,,Active,Retain,954073.72,Operational
539809150010,IRS type high thrase point machine 220mm,,,Dead Stock,Dispose,0.0,Operational
539809231008,Battery Charger 230/60V ; 20Amp,,,Dead Stock,Dispose,0.0,Operational
539809440023,Multi Lamp Route Indicator LED TYPE,,,Dead Stock,Dispose,194669.11,Operational
539810200097,FIT & FORGET LEAD WIRE 4 MTR 4 MM DIA,,,Slow Moving,Rationalize,0.0,Operational
539810330011,L Bracket for point machine,,,Dead Stock,Dispose,0.0,Operational
539810800015,CPVC PIPE 25MM DIA ( 3 Mts LONG ),,,Dead Stock,Dispose,0.0,Operational
539810930014,Inverter 24 Volt/110 V AC ; 500 VA,,,Dead Stock,Dispose,0.0,Operational
539811130017,Fuse ND Type 2 Amp,,,Dead Stock,Dispose,0.0,Operational
539811130017,Fuse ND Type 2 Amp,,,Active,Retain,42197.76,Operational
539811761017,"Empty PVC Cane of 10,20,40 LTRs Capacity",,,Active,Retain,400.0,Operational
539812641019,ANNOUNCIATOR-various,,,Active,Retain,47988.71,Operational
539813490098,FRP Signal Unit 3 Aspect  for Mainline,,,Active,Retain,0.0,Operational
539814460132,"Q-Series Twin Neutral Line Relay QNNA1 Type , AC immunised 6F/2B 24V DC .",,,Slow Moving,Rationalize,210186.79,Operational
539814460132,"Q-Series Twin Neutral Line Relay QNNA1 Type , AC immunised 6F/2B 24V DC .",,,Active,Retain,79092.0,Operational
539814480027,RELAY ECR 4F/4B.,,,Dead Stock,Dispose,0.0,Operational
539815070015,Release Apparatus case,,,Dead Stock,Dispose,0.0,Operational
539817400018,PPTC FUSE 2 Amps,,,Dead Stock,Dispose,0.0,Operational
539817400020,PPTC FUSE 2 Amps,,,Slow Moving,Rationalize,12006.5,Operational
539817550016,PPTC Fuse 4 amps,,,Slow Moving,Rationalize,0.0,Operational
539817550016,PPTC Fuse 4 amps,,,Dead Stock,Dispose,0.0,Operational
539817560010,PPTC Fuse 6 Amps,,,Slow Moving,Rationalize,0.0,Operational
539817560010,PPTC Fuse 6 Amps,,,Dead Stock,Dispose,0.0,Operational
539818040010,Relay Connector,,,Dead Stock,Dispose,0.0,Operational
539818390010,DIGITAL VOICE ANNOUNCIATOR AMPLIFIER,,,Active,Retain,1852562.88,Operational
539818400014,DIGITAL VOICE ANNOUNCIATOR DRIVER UNIT,,,Dead Stock,Dispose,0.0,Operational
539818770061,RKT of different ward,,,Slow Moving,Rationalize,0.0,Operational
539818770061,RKT of different ward,,,Active,Retain,0.0,Operational
539818770061,RKT of different ward,,,Slow Moving,Rationalize,0.0,Operational
539818770061,RKT of different ward,,,Slow Moving,Rationalize,29953.0,Operational
539820270059,Signal Route Indicator 3 way / 1 WAY,,,Slow Moving,Rationalize,0.0,Operational
539820870014,DWC PIPE,,,Dead Stock,Dispose,0.0,Operational
539821020014,SIGNAL SURFACE BASE,,,Dead Stock,Dispose,0.0,Operational
539821020014,SIGNAL SURFACE BASE,,,Dead Stock,Dispose,0.0,Operational
539821910019,L BRACKET INSULATION,,,Active,Retain,137576.48,Operational
539821990015,AXLE COUNTER RX COIL,,,Dead Stock,Dispose,0.0,Operational
539822000011,RAIL DEFLECTOR ASSEMBLY WITH HARDWARE,,,Active,Retain,440000.0,Operational
539822190018,"Signal post (without base, surface,ladder etc.)",,,Dead Stock,Dispose,0.0,Operational
539823490010,CLS unit 4 ASPECT,,,Dead Stock,Dispose,12584.0,Operational
539823490010,CLS unit 4 ASPECT,,,Slow Moving,Rationalize,201344.0,Operational
539823490010,CLS unit 4 ASPECT,,,Slow Moving,Rationalize,125840.0,Operational
539823490010,CLS unit 4 ASPECT,,,Active,Retain,0.0,Operational
539823791009,EMERGENCY PANEL,,,Slow Moving,Rationalize,0.0,Operational
539823821038,SM SLIDE (RELEASED),,,Dead Stock,Dispose,0.0,Operational
539824180030,[A-17]Supply of Universal Earth Leakage Detector 8 channel (3 channel card for monitoring....,,,Dead Stock,Dispose,0.0,Operational
539824180030,[A-17]Supply of Universal Earth Leakage Detector 8 channel (3 channel card for monitoring....,,,Active,Retain,0.0,Operational
539825410078,M6 / ARA Terminal PBT (RELEASED),,,Dead Stock,Dispose,17880.0,Operational
539825610018,C MARKER BOARD,,,Slow Moving,Rationalize,3268.0,Operational
539825701000,Released Ladder Shoe,,,Slow Moving,Rationalize,0.0,Operational
539826140010,CT Box Point,,,Slow Moving,Rationalize,0.0,Operational
539826141002,CT Box,,,Slow Moving,Rationalize,0.0,Operational
539827130012,Ladder platform for CLS signal maintenance platform.,,,Dead Stock,Dispose,0.0,Operational
539827700011,SSDAC Digital Axle counter.,,,Dead Stock,Dispose,0.0,Operational
539827750105,FIT & FORGET BOND WIRE 4 MTRS 4MM DIA,,,Active,Retain,0.0,Operational
539828670087,RELEASED DATA LOGGER SIRVEEN MAKE,,,Active,Retain,40000.0,Operational
539829410012,CEL MSDAC Reset panel,,,Active,Retain,300000.0,Operational
539829420017,CEL MSDAC Center Eveluter rack,,,Dead Stock,Dispose,0.0,Operational
539829420017,CEL MSDAC Center Eveluter rack,,,Slow Moving,Rationalize,120000.0,Operational
539829430011,CEL MSDAC Field unit,,,Active,Retain,8400000.0,Operational
539829440016,CEL MSDAC Center Eveluter unit,,,Slow Moving,Rationalize,3000000.0,Operational
539829490019,CEL MSDAC PDCU,,,Slow Moving,Rationalize,2700000.0,Operational
539829500013,CEL MSDAC Power supply card,,,Slow Moving,Rationalize,12000.0,Operational
539829520024,CEL MSDAC Surge arrestor protection devices (SPD),,,Slow Moving,Rationalize,1350000.0,Operational
539829690021,IPS Status monitoring panel (SM PANEL),,,Slow Moving,Rationalize,6000.0,Operational
539830180018,Current regulator for LED signal.,,,Slow Moving,Rationalize,0.0,Operational
539830190012,CEL MSDAC RX Coil 15 Metre,,,Slow Moving,Rationalize,1000000.0,Operational
539830200017,CEL MSDAC TX Coil 15 Metre,,,Slow Moving,Rationalize,1000000.0,Operational
539830210011,CEL MSDAC Line Verification box,,,Slow Moving,Rationalize,700000.0,Operational
539832370017,BLOCK FILTER UNIT,,,Slow Moving,Rationalize,0.0,Operational
539832700376,PCINIO Card For MTC,,,Active,Retain,0.0,Operational
539833391030,Handheld digital multimeter,,,Slow Moving,Rationalize,0.0,Operational
539835220274,Calling ON Signal Unit with Brackets & Fixing accessories.,,,Slow Moving,Rationalize,0.0,Operational
539835220274,Calling ON Signal Unit with Brackets & Fixing accessories.,,,Active,Retain,0.0,Operational
539835220274,Calling ON Signal Unit with Brackets & Fixing accessories.,,,Active,Retain,4118.0,Operational
539836410071,Supply of Epoxy Gel Coat with Hardner and Thinner. One set consists of (1) Epoxy Gel- 3Kgs....,,,Slow Moving,Rationalize,0.0,Operational
539838630104,KLCR Box for 4 Way,,,Active,Retain,480307.2,Operational
539839680012,CLS UNIT 3 ASPECT,,,Dead Stock,Dispose,0.0,Operational
539839680012,CLS UNIT 3 ASPECT,,,Slow Moving,Rationalize,0.0,Operational
539839680012,CLS UNIT 3 ASPECT,,,Active,Retain,0.0,Operational
539839680012,CLS UNIT 3 ASPECT,,,Slow Moving,Rationalize,0.0,Operational
539839680012,CLS UNIT 3 ASPECT,,,Slow Moving,Rationalize,0.0,Operational
539839680012,CLS UNIT 3 ASPECT,,,Slow Moving,Rationalize,41184.0,Operational
539839680012,CLS UNIT 3 ASPECT,,,Active,Retain,0.0,Operational
539840530087,"KLCR RELAY (4F/4B) 24V DC, AC immunised",,,Active,Retain,42890.88,Operational
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,,,Dead Stock,Dispose,0.0,Operational
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,,,Dead Stock,Dispose,0.0,Operational
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,,,Active,Retain,0.0,Operational
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,,,Active,Retain,0.0,Operational
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,,,Active,Retain,0.0,Operational
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,,,Active,Retain,0.0,Operational
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,,,Active,Retain,4510.0,Operational
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,,,Active,Retain,20336.0,Operational
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,,,Active,Retain,0.0,Operational
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,,,Slow Moving,Rationalize,24600.0,Operational
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,,,Active,Retain,24190.0,Operational
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,,,Active,Retain,19729.6,Operational
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,,,Active,Retain,4920.0,Operational
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,,,Active,Retain,0.0,Operational
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,,,Active,Retain,33228.8,Operational
539841330010,Relay Rack capacity 56 relays,,,Dead Stock,Dispose,0.0,Operational
539843720010,TLD Box,,,Active,Retain,39225.0,Operational
539843720057,TLD Box Released,,,Slow Moving,Rationalize,0.0,Operational
539845150025,DATA LOGGER Analog cards 99/01 model (RELEASED),,,Slow Moving,Rationalize,0.0,Operational
539845530016,CORDLESS MOUSE,,,Dead Stock,Dispose,75.0,Operational
539847920016,600 VA UPS make Numeric,,,Slow Moving,Rationalize,0.0,Operational
539849010015,External Leased Line Modem,,,Slow Moving,Rationalize,127440.0,Operational
539850510012,Fuse HRC 63Amps,,,Slow Moving,Rationalize,0.0,Operational
539850680010,Relay Rack Ladder.,,,Slow Moving,Rationalize,25000.0,Operational
539850730012,Mushroom box.,,,Slow Moving,Rationalize,180000.0,Operational
539853160012,FUSE HRC 32 AMP,,,Active,Retain,105.0,Operational
539855720010,Generator Portable,,,Dead Stock,Dispose,1500.0,Operational
539855730014,Track Shunt Resistance 0.5 Ohms,,,Slow Moving,Rationalize,196976.0,Operational
539859120012,Linear Heat Sensing Interface Module,,,Dead Stock,Dispose,0.0,Operational
539863180019,ANNOUNCIATOR 12 WAY,,,Dead Stock,Dispose,0.0,Operational
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,,,Dead Stock,Dispose,0.0,Operational
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,,,Slow Moving,Rationalize,0.0,Operational
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,,,Dead Stock,Dispose,0.0,Operational
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,,,Slow Moving,Rationalize,0.0,Operational
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,,,Slow Moving,Rationalize,0.0,Operational
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,,,Slow Moving,Rationalize,0.0,Operational
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,,,Active,Retain,0.0,Operational
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,,,Active,Retain,0.0,Operational
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,,,Active,Retain,0.0,Operational
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,,,Active,Retain,0.0,Operational
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,,,Active,Retain,174000.0,Operational
539863860018,ROD JOINT INSULATION,,,Slow Moving,Rationalize,1947.0,Operational
539863930057,RELEASED MONO BLOCK CELL,,,Active,Retain,2000.0,Operational
539865390017,E TYPE LOCK KEY,,,Slow Moving,Rationalize,0.0,Operational
539866520012,Solenoid Coils for EOLB Gates,,,Active,Retain,25742.88,Operational
539868610030,19M/59 Fit and Forget Lead wire 3 mtr,,,Dead Stock,Dispose,0.0,Operational
539871620025,PVC Signalling Cable 30 core x 1.5,,,Slow Moving,Rationalize,2486903.01,Operational
539871640097,Signal Post Telephone with Tack Back facility operation voltage 12V DC +/-10% as per speci....,,,Active,Retain,0.0,Operational
539872260016,POINT TEST GAUGE,,,Slow Moving,Rationalize,3133.55,Operational
539872280015,FIT AND FORGET LEAD WIRE 3 METERS LONG AND 4MMDIA,,,Active,Retain,0.0,Operational
539872290033,FIT AND FORGET BOND WIRE 1.5 METERS,,,Active,Retain,0.0,Operational
539872300026,FIT AND FORGET LEAD WIRE 2 METERS LONG AND 4MMDIA,,,Active,Retain,0.0,Operational
539874770010,CABLE 60 CORE X 1SQ.MM COPPER,,,Dead Stock,Dispose,0.0,Operational
539876690017,CSU Module Suitable for Amara raja make IPS as per RDSO Spec No.RDSO/SPN/165/2012 (Ver.3) ....,,,Slow Moving,Rationalize,11988.0,Operational
539882000064,SILANE SILIXINE ATITHATIC URETRANE Resinblend solvent based high technology membrane radi....,,,Active,Retain,0.0,Operational
539882130014,ASSY.HLC RS422/485 INTERFACE ISOLATER,,,Dead Stock,Dispose,0.0,Operational
539882500024,REMOTE TERMINAL UNIT (RTU) OF 64 DIGITAL & 16 ANALOG INPUTS WITH ALL ACCESSORIES,,,Slow Moving,Rationalize,0.0,Operational
539882500024,REMOTE TERMINAL UNIT (RTU) OF 64 DIGITAL & 16 ANALOG INPUTS WITH ALL ACCESSORIES,,,Dead Stock,Dispose,0.0,Operational
539882500024,REMOTE TERMINAL UNIT (RTU) OF 64 DIGITAL & 16 ANALOG INPUTS WITH ALL ACCESSORIES,,,Dead Stock,Dispose,0.0,Operational
539882500024,REMOTE TERMINAL UNIT (RTU) OF 64 DIGITAL & 16 ANALOG INPUTS WITH ALL ACCESSORIES,,,Dead Stock,Dispose,0.0,Operational
539882500024,REMOTE TERMINAL UNIT (RTU) OF 64 DIGITAL & 16 ANALOG INPUTS WITH ALL ACCESSORIES,,,Dead Stock,Dispose,0.0,Operational
539882500024,REMOTE TERMINAL UNIT (RTU) OF 64 DIGITAL & 16 ANALOG INPUTS WITH ALL ACCESSORIES,,,Active,Retain,3696000.0,Operational
539882980010,TX/RX coil web detector for SSDAC CEL make,,,Slow Moving,Rationalize,0.0,Operational
539885010111,Supply of Automatic Media changeover Card for SSBPAC(D) which includes One Voice Modem Cir....,,,Slow Moving,Rationalize,0.0,Operational
539885010111,Supply of Automatic Media changeover Card for SSBPAC(D) which includes One Voice Modem Cir....,,,Active,Retain,0.0,Operational
539885010111,Supply of Automatic Media changeover Card for SSBPAC(D) which includes One Voice Modem Cir....,,,Active,Retain,0.0,Operational
539893220032,signal knob thumb Panel Switch for panel operation 4 pole/2way or 3 way,,,Active,Retain,202920.62,Operational
539896950082,CLS Unit 2 Aspect,,,Dead Stock,Dispose,0.0,Operational
539897020475,GI Earth Electrodes 50 mm (2.5mtr long ),,,Slow Moving,Rationalize,0.0,Operational
539897020475,GI Earth Electrodes 50 mm (2.5mtr long ),,,Active,Retain,0.0,Operational
539897020475,GI Earth Electrodes 50 mm (2.5mtr long ),,,Slow Moving,Rationalize,0.0,Operational
539897020475,GI Earth Electrodes 50 mm (2.5mtr long ),,,Active,Retain,93548.0,Operational
539897020475,GI Earth Electrodes 50 mm (2.5mtr long ),,,Active,Retain,48562.5,Operational
539897370048,Relay QN1K 12F/4B (Released material),,,Slow Moving,Rationalize,0.0,Operational
539899510032,Dual RS 232 to E1 converter card suitable to insert in the FEP (Sch. item No. 8),,,Slow Moving,Rationalize,39412.0,Operational
541500070160,BACK STAGING OF MAIN SIGNAL LADDER ASSEMBLY,,,Dead Stock,Dispose,0.0,Operational
541500070196,signal platform (RELEASED),,,Dead Stock,Dispose,0.0,Operational
541500190013,T joint of 32 mm roddings,,,Slow Moving,Rationalize,0.0,Operational
542100010018,CRANKS Adjustable 12X18 inch,,,Dead Stock,Dispose,0.0,Operational
542100010031,Adjustable Crank,,,Dead Stock,Dispose,0.0,Operational
542100010079,Ordinary Crank,,,Dead Stock,Dispose,0.0,Operational
542100020012,STRAIGHT ARM CRANK 12X12,,,Dead Stock,Dispose,0.0,Operational
54211293,straight Arm Crank complete 300 x300 mm to  drg. No. SA-6135/M/Adv/alt-1,,,Dead Stock,Dispose,0.0,Operational
542120120012,Straight Arm Adjustable Crank. 12X18.,,,Dead Stock,Dispose,0.0,Operational
542200420012,"OCTOGONAL BOOM 32 FEET LONG (A,B,C,D)",,,Active,Retain,219501.79,Operational
542218841167,Aluminum Booms 9.76 mtr for EOLB,,,Active,Retain,1713551.75,Operational
542218841740,ELECTRICALLY OPERATED LIFTING BARRIER(EOLB) SET WITH CONTROL PANEL,,,Active,Retain,691603.91,Operational
542218860850,GI sheathed octagonal boom for EOLB 32 Feet long.,,,Active,Retain,0.0,Operational
542218861051,operating Panel for EOLB,,,Active,Retain,0.0,Operational
542218861051,operating Panel for EOLB,,,Active,Retain,0.0,Operational
542218861440,EOL as per RDSO/SPN/217/2018 ver 2.0 or latest,,,Dead Stock,Dispose,0.0,Operational
542218861476,Electrical Operated   Lifting  Barrier (EOLB)  Complete  Set .,,,Slow Moving,Rationalize,0.0,Operational
542300010038,BOOM LOCKING ARRANGEMENT FOR LIFTING BARRIER GATE,,,Slow Moving,Rationalize,228000.0,Operational
54252222,E-TYPE LOCK,S4,Procurement Required,,Monitor,0.0,Strategic
54253561,Hand Plungerlock with key,S3,Procurement Required,Active,Retain,16134.26,Operational
542597720130,lock E type,,,Active,Retain,7500.0,Operational
542597750017,KEY LOCK E TYPE WARD 7,,,Active,Retain,900.0,Operational
543100020011,SURFACE BASE 140 MM DIA,,,Slow Moving,Rationalize,0.0,Operational
543400010011,INSULATED ROD JOINTS,,,Slow Moving,Rationalize,4000.0,Operational
543400010187,SOLID JOINT 32mm (BUTT END) AS PER RDSO DRG.NO. SA 6050/M (ADV.) WITH (ALT-3).,,,Dead Stock,Dispose,0.0,Operational
543400060014,ROD JOINT [ EYE JOINT ],,,Slow Moving,Rationalize,2268.0,Operational
543400060026,ROD JOINT [ EYE JOINT ],,,Dead Stock,Dispose,1020.0,Operational
543500020075,CLS LADDER SHOE,,,Dead Stock,Dispose,0.0,Operational
543600011400,OFFSET BRACKET 140 mm,,,Slow Moving,Rationalize,12354.0,Operational
543600060010,LAMP stand.,,,Dead Stock,Dispose,900.0,Operational
54360031,LAMP 110V-75W-2PIN TYPE BC TO IS 418/1963,,,Slow Moving,Rationalize,1246.96,Operational
543800040018,Signal Pole Tubular with 140 mm outer dia 4.6 Mtrs tall,,,Dead Stock,Dispose,0.0,Operational
543800050012,Signal Pole Tubular with 140 mm outer dia 3.6 Mtrs tall,,,Slow Moving,Rationalize,0.0,Operational
544100020010,SIGNAL POST 4.5 mts,,,Dead Stock,Dispose,0.0,Operational
54410009,Non-metallic ColourLight Signal housing multi unit type for  3 aspect  main colour light s....,,,Slow Moving,Rationalize,0.0,Operational
544100200073,CLS POST 4.6 MTRS,,,Dead Stock,Dispose,0.0,Operational
544100200073,CLS POST 4.6 MTRS,,,Slow Moving,Rationalize,3318.0,Operational
544100200073,CLS POST 4.6 MTRS,,,Slow Moving,Rationalize,0.0,Operational
544100200073,CLS POST 4.6 MTRS,,,Active,Retain,3318.0,Operational
544100200073,CLS POST 4.6 MTRS,,,Active,Retain,23226.0,Operational
544100200073,CLS POST 4.6 MTRS,,,Active,Retain,0.0,Operational
544100320017,Colour Light Signal unit Two Aspect,,,Active,Retain,0.0,Operational
544100320017,Colour Light Signal unit Two Aspect,,,Slow Moving,Rationalize,0.0,Operational
544100320017,Colour Light Signal unit Two Aspect,,,Slow Moving,Rationalize,17160.0,Operational
544100320017,Colour Light Signal unit Two Aspect,,,Active,Retain,8580.0,Operational
544100320017,Colour Light Signal unit Two Aspect,,,Active,Retain,0.0,Operational
544100320017,Colour Light Signal unit Two Aspect,,,Active,Retain,17160.0,Operational
549000630817,LOCATION BOX  QUATER,,,Slow Moving,Rationalize,25740.0,Operational
549000631731,LOCATION BOX QUARTER,,,Slow Moving,Rationalize,46332.0,Operational
549000631731,LOCATION BOX QUARTER,,,Dead Stock,Dispose,0.0,Operational
549000631731,LOCATION BOX QUARTER,,,Dead Stock,Dispose,0.0,Operational
549000631731,LOCATION BOX QUARTER,,,Active,Retain,20592.0,Operational
54900530,EOLB COMPONENT consists of (A) All Gear Drive Mechanism for Electric Lifting Barrier to Dr....,,,Active,Retain,8071962.92,Operational
549005930013,Top Roller,,,Dead Stock,Dispose,0.0,Operational
549005940018,Top Roller Pin,,,Dead Stock,Dispose,0.0,Operational
549005950012,Bottom Roller,,,Dead Stock,Dispose,0.0,Operational
549006110030,Earth Electrode with Acessoried As Per Drawing No. SG/SN/02/13,,,Dead Stock,Dispose,0.0,Operational
549006480015,COLOUR LIGHT SIGNAL 2 ASPECT,,,Active,Retain,8580.0,Operational
549007220621,CLS HOOD FOR CALLING ON /ROUTE,,,Dead Stock,Dispose,0.0,Operational
549007470017,Goods Warning Board,,,Slow Moving,Rationalize,900.0,Operational
549007491537,Pipe GI. 100mm,,,Dead Stock,Dispose,0.0,Operational
549007491562,PIPE GI 50MM(2) (CS 77),,,Dead Stock,Dispose,0.0,Operational
549007510039,Fir & Forget Lead Wire 1.5 Mts Long,,,Active,Retain,0.0,Operational
549007661110,A TYPE FOUNDATION,,,Slow Moving,Rationalize,0.0,Operational
549007661110,A TYPE FOUNDATION,,,Dead Stock,Dispose,0.0,Operational
549007661110,A TYPE FOUNDATION,,,Dead Stock,Dispose,0.0,Operational
549007661110,A TYPE FOUNDATION,,,Slow Moving,Rationalize,0.0,Operational
549007661110,A TYPE FOUNDATION,,,Active,Retain,510663.0,Operational
549007661110,A TYPE FOUNDATION,,,Dead Stock,Dispose,115311.0,Operational
549007661110,A TYPE FOUNDATION,,,Slow Moving,Rationalize,98838.0,Operational
549009720013,Graphite Grease conforming to IS508: 2022- Grease Graphited-Grade III,,,Active,Retain,0.0,Operational
551200010017,E Type LOCKS.,,,Active,Retain,461486.2,Operational
551200010078,E Type LOCKS.,,,Active,Retain,0.0,Operational
551200010261,Ward Spring for E Type LOCKS,,,Slow Moving,Rationalize,0.0,Operational
551200320043,E TYPE LOCK WITH KEY(VARIOUS WARD ),,,Dead Stock,Dispose,0.0,Operational
551200320110,E TYPE LOCK Different type ward,,,Slow Moving,Rationalize,0.0,Operational
553000020013,ground lever frame,,,Slow Moving,Rationalize,43626.0,Operational
553000020013,ground lever frame,,,Slow Moving,Rationalize,0.0,Operational
553000030160,HAND PLUNGER LOCK,,,Dead Stock,Dispose,0.0,Operational
553000050248,Point Indicator,,,Slow Moving,Rationalize,0.0,Operational
555200030012,signal ladder guard,,,Dead Stock,Dispose,0.0,Operational
555300600045,Thumb Switch (THREE POSITION) - SM PANEL,,,Active,Retain,328668.0,Operational
555300600057,Thumb Switch (THREE POSITION) FOR EOLBG OPERATING PANEL,,,Active,Retain,431040.0,Operational
555400120069,JUNCTION TYPE ROUTE INDICATOR 3 WAY,,,Slow Moving,Rationalize,17732.0,Operational
555400140019,CLS POST 3.6 MTRS,,,Dead Stock,Dispose,0.0,Operational
555400140019,CLS POST 3.6 MTRS,,,Active,Retain,0.0,Operational
555400140019,CLS POST 3.6 MTRS,,,Slow Moving,Rationalize,0.0,Operational
555400140019,CLS POST 3.6 MTRS,,,Slow Moving,Rationalize,0.0,Operational
555400140019,CLS POST 3.6 MTRS,,,Active,Retain,0.0,Operational
555400140019,CLS POST 3.6 MTRS,,,Active,Retain,5948.0,Operational
555400140019,CLS POST 3.6 MTRS,,,Active,Retain,5948.0,Operational
555400140019,CLS POST 3.6 MTRS,,,Active,Retain,5948.0,Operational
555400230082,Surface base to suit CLS signal pole 140mm,,,Dead Stock,Dispose,0.0,Operational
555400230082,Surface base to suit CLS signal pole 140mm,,,Active,Retain,24708.0,Operational
555400230082,Surface base to suit CLS signal pole 140mm,,,Slow Moving,Rationalize,0.0,Operational
555400230082,Surface base to suit CLS signal pole 140mm,,,Slow Moving,Rationalize,0.0,Operational
555400230082,Surface base to suit CLS signal pole 140mm,,,Active,Retain,0.0,Operational
555400230082,Surface base to suit CLS signal pole 140mm,,,Slow Moving,Rationalize,20590.0,Operational
555400230082,Surface base to suit CLS signal pole 140mm,,,Active,Retain,8236.0,Operational
555400230082,Surface base to suit CLS signal pole 140mm,,,Active,Retain,8236.0,Operational
555500010079,Segmented Gate Boom 10,,,Dead Stock,Dispose,0.0,Operational
556200010139,TRESTLES,,,Dead Stock,Dispose,735.0,Operational
556200010139,TRESTLES,,,Dead Stock,Dispose,0.0,Operational
556200010395,TOP ROLLER (R),,,Dead Stock,Dispose,0.0,Operational
556300060013,FIT & FORGET BOND WIRE 3 Mtrs.,,,Slow Moving,Rationalize,0.0,Operational
559000080120,P Marker Board,,,Slow Moving,Rationalize,0.0,Operational
559002710014,E TYPE LOCK SPRING,,,Dead Stock,Dispose,0.0,Operational
559002710014,E TYPE LOCK SPRING,,,Active,Retain,5664.0,Operational
56010011,BLOCK INSTT DOUBLE LINE,,,Slow Moving,Rationalize,3065243.8,Operational
560100510029,Bell coil for SGE BI,,,Slow Moving,Rationalize,0.0,Operational
560101300018,SPRING TENSION ADJUSTER FOR DOUBLE LINE BLOCK INSTRUMENT,,,Dead Stock,Dispose,0.0,Operational
560101680022,Coil for Lock Coil Assembly for DLBI,,,Slow Moving,Rationalize,2204.13,Operational
560102410014,"Supply, of SSBPAC (Digital) for Single Line as per RDSO, Specification No. RDSO/SPN/175/2....",,,Slow Moving,Rationalize,147000.0,Operational
560102410014,"Supply, of SSBPAC (Digital) for Single Line as per RDSO, Specification No. RDSO/SPN/175/2....",,,Active,Retain,0.0,Operational
560102410014,"Supply, of SSBPAC (Digital) for Single Line as per RDSO, Specification No. RDSO/SPN/175/2....",,,Active,Retain,0.0,Operational
560200110013,FM BLOCK TRANSMITER,,,Slow Moving,Rationalize,0.0,Operational
560200590011,Supply of SSBPAC(Digital) for Single Line as per RDSO Specification No. RDSO/SPN/175/2005 ....,,,Active,Retain,0.0,Operational
56020790,"- DYNAMIC HANDSET FOR BLOCK INSTRUMENT AS PER SPECIFICATION No.S&T/S.033 OF S&T WOTKSHOPS,....",,,Dead Stock,Dispose,84018.76,Operational
560400012175,MARKING JIG FOR MSDAC,,,Slow Moving,Rationalize,150000.0,Operational
560400032903,TX/RX Coils SSDAC(G.G. Tronics) 21-25 KHZ,,,Slow Moving,Rationalize,0.0,Operational
560400080211,AXLE COUNTER TX COIL (CEL),,,Dead Stock,Dispose,0.0,Operational
560400080211,AXLE COUNTER TX COIL (CEL),,,Dead Stock,Dispose,0.0,Operational
560400131644,SVPD (Released),,,Dead Stock,Dispose,0.0,Operational
560400252472,PD2 Card-GGTronics HASSDAC,,,Slow Moving,Rationalize,672774.7,Operational
560400252733,PD1 Card-GGTronics FOR HASSDAC,,,Slow Moving,Rationalize,672774.7,Operational
560401310017,HASSDAC : High availability Single Section Digital Axle counter [HASSDAC].Make;-GG tronics....,,,Slow Moving,Rationalize,0.0,Operational
